Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
1145,0.788054,0.060514,0.006151,0.002528,0.044369,0.056339,0.002412,0.039017,0.000560,0.000056
1146,0.014988,0.970933,0.007481,0.003048,0.002377,0.000339,0.000784,0.000011,0.000033,0.000005
1147,0.683692,0.170875,0.006619,0.013052,0.017129,0.006804,0.065422,0.007287,0.000306,0.028814
1148,0.034047,0.395744,0.128338,0.175018,0.064546,0.090971,0.100532,0.000826,0.005994,0.003986
1149,0.046744,0.181801,0.000025,0.769350,0.000803,0.000738,0.000476,0.000038,0.000011,0.000016
1150,0.627364,0.003347,0.000163,0.005147,0.284692,0.010291,0.034215,0.018096,0.015383,0.001302
1151,0.267332,0.731223,0.000423,0.000062,0.000229,0.000259,0.000271,0.000186,0.000014,0.000002
1152,0.070060,0.002365,0.000439,0.001106,0.895556,0.001375,0.013613,0.002455,0.000438,0.012594
1153,0.960083,0.005446,0.001247,0.002587,0.007651,0.014536,0.000731,0.004484,0.001686,0.001549
1154,0.451567,0.486784,0.001979,0.019113,0.027413,0.001444,0.002848,0.006882,0.001260,0.000710
1155,0.030776,0.968438,0.000428,0.000000,0.000285,0.000038,0.000009,0.000023,0.000000,0.000002
1156,0.811490,0.147883,0.016449,0.001956,0.004697,0.007731,0.006296,0.003030,0.000298,0.000170
1157,0.763341,0.005106,0.003385,0.003085,0.001200,0.080931,0.000043,0.126546,0.000105,0.016258
1158,0.776301,0.038423,0.039848,0.000310,0.002735,0.036608,0.004045,0.091068,0.005935,0.004725
1159,0.926473,0.018480,0.000249,0.006398,0.005318,0.013344,0.011329,0.017097,0.000176,0.001136
1160,0.979479,0.009874,0.000861,0.001916,0.001065,0.003034,0.002806,0.000490,0.000368,0.000108
1161,0.436557,0.538626,0.003314,0.003517,0.001152,0.001024,0.009704,0.003389,0.000295,0.002422
1162,0.198975,0.176090,0.602882,0.000079,0.002505,0.003338,0.000529,0.012429,0.002878,0.000295
1163,0.370903,0.042634,0.005025,0.002246,0.143932,0.024946,0.086469,0.296322,0.003004,0.024518
1164,0.888155,0.022479,0.041053,0.001750,0.001522,0.002510,0.000516,0.005074,0.000033,0.036908
1165,0.549138,0.184883,0.000229,0.238038,0.000288,0.017008,0.010140,0.000165,0.000054,0.000057
1166,0.000402,0.984273,0.007627,0.006802,0.000476,0.000158,0.000094,0.000000,0.000135,0.000033
1167,0.441963,0.175722,0.011877,0.199963,0.001901,0.159340,0.005971,0.000897,0.000624,0.001742
1168,0.827602,0.035689,0.003581,0.010294,0.030142,0.063708,0.006402,0.003986,0.002889,0.015708
1169,0.176439,0.129636,0.021993,0.045309,0.052609,0.085973,0.482402,0.000754,0.004319,0.000566
1170,0.563046,0.196191,0.010534,0.081961,0.087498,0.029207,0.008141,0.005025,0.012125,0.006271
1171,0.837443,0.010600,0.000726,0.007721,0.040671,0.043054,0.052888,0.002474,0.003575,0.000848
1172,0.172083,0.761774,0.007735,0.004688,0.000872,0.003526,0.046836,0.000340,0.000271,0.001874
1173,0.343764,0.128724,0.025033,0.084880,0.086700,0.211338,0.102643,0.006133,0.004078,0.006707
1174,0.278373,0.005915,0.050421,0.000616,0.146672,0.001669,0.002771,0.104815,0.382401,0.026348
1175,0.031949,0.963711,0.002919,0.000093,0.000156,0.000705,0.000386,0.000044,0.000006,0.000031
1176,0.387221,0.158352,0.033586,0.155827,0.040965,0.069636,0.039783,0.021043,0.005205,0.088380
1177,0.280747,0.011422,0.003607,0.015835,0.259605,0.167534,0.080728,0.007083,0.087995,0.085444
1178,0.018186,0.912593,0.005180,0.019551,0.001980,0.024394,0.015453,0.000051,0.000270,0.002341
1179,0.941311,0.026554,0.011040,0.000848,0.001847,0.008395,0.004708,0.003414,0.000854,0.001029
1180,0.208960,0.197169,0.001393,0.361448,0.058374,0.112600,0.041893,0.015525,0.000731,0.001907
1181,0.562658,0.013445,0.009575,0.010091,0.207231,0.091984,0.008616,0.088364,0.004490,0.003547
1182,0.267496,0.720684,0.005519,0.000135,0.000173,0.001602,0.002613,0.000778,0.000938,0.000062
1183,0.885715,0.026051,0.002022,0.003950,0.007607,0.012995,0.006624,0.036026,0.015636,0.003373
1184,0.273654,0.097630,0.011166,0.452402,0.018863,0.004393,0.088770,0.044803,0.000206,0.008113
1185,0.137492,0.010916,0.026801,0.016928,0.308524,0.002499,0.102131,0.034136,0.036530,0.324043
1186,0.112798,0.847248,0.000809,0.030750,0.002419,0.004251,0.001415,0.000026,0.000277,0.000008
1187,0.386137,0.001861,0.034151,0.000195,0.006117,0.014428,0.004447,0.541184,0.005764,0.005716
1188,0.420892,0.047488,0.012587,0.109642,0.119583,0.029030,0.045016,0.196247,0.006044,0.013472
1189,0.589877,0.047792,0.023573,0.012474,0.017095,0.019234,0.117647,0.154059,0.013822,0.004426
1190,0.890946,0.002704,0.002483,0.001044,0.018028,0.007374,0.017348,0.055155,0.001351,0.003567
1191,0.933768,0.044104,0.000309,0.000587,0.007550,0.000878,0.005934,0.006402,0.000028,0.000438
1192,0.047026,0.135505,0.078462,0.007645,0.020081,0.708249,0.002015,0.000114,0.000319,0.000584
1193,0.955629,0.002464,0.000829,0.000524,0.020186,0.007787,0.001434,0.010103,0.000456,0.000589
1194,0.697960,0.030412,0.010757,0.037723,0.124150,0.036307,0.023655,0.006973,0.002074,0.029988
1195,0.980339,0.014343,0.000438,0.000231,0.000280,0.002167,0.000820,0.001271,0.000084,0.000027
1196,0.874200,0.022711,0.003794,0.003319,0.008999,0.048141,0.015858,0.016879,0.001224,0.004875
1197,0.115428,0.033160,0.838132,0.000029,0.004459,0.000714,0.001226,0.004701,0.001676,0.000476
1198,0.618439,0.005090,0.000409,0.010730,0.230778,0.058310,0.057588,0.016524,0.000063,0.002069
1199,0.043463,0.014729,0.923496,0.000366,0.000256,0.010435,0.001615,0.000764,0.002401,0.002476
1200,0.434574,0.250512,0.010021,0.244166,0.030353,0.022007,0.006556,0.000514,0.000774,0.000526
1201,0.013859,0.952821,0.000649,0.011796,0.000526,0.019279,0.000121,0.000038,0.000837,0.000075
1202,0.993625,0.004932,0.000110,0.000020,0.000243,0.000023,0.000361,0.000648,0.000030,0.000009
1203,0.001956,0.000443,0.997276,0.000056,0.000049,0.000081,0.000041,0.000008,0.000086,0.000004
1204,0.056123,0.008154,0.008965,0.008556,0.881887,0.010731,0.017093,0.003461,0.001644,0.003386
1205,0.389387,0.594535,0.003859,0.002348,0.000324,0.000774,0.000338,0.004662,0.000061,0.003713
1206,0.003558,0.001113,0.055643,0.000453,0.087191,0.002449,0.000785,0.000070,0.848655,0.000084
1207,0.022287,0.004074,0.112415,0.092488,0.117323,0.147520,0.086624,0.352840,0.012629,0.051801
1208,0.024913,0.741080,0.232819,0.000287,0.000362,0.000378,0.000106,0.000003,0.000049,0.000003
1209,0.070221,0.359071,0.019802,0.509725,0.004164,0.028011,0.008103,0.000172,0.000337,0.000393
1210,0.123123,0.001440,0.000204,0.223282,0.084880,0.043001,0.069678,0.334003,0.000672,0.119717
1211,0.045493,0.011751,0.068732,0.009828,0.041842,0.059126,0.008803,0.004437,0.748519,0.001469
1212,0.383587,0.580128,0.002112,0.006327,0.009420,0.004383,0.011738,0.001139,0.000581,0.000586
1213,0.879084,0.005481,0.001374,0.001992,0.004936,0.003478,0.009320,0.090409,0.001120,0.002806
1214,0.713784,0.023865,0.007101,0.006042,0.108457,0.132677,0.001388,0.004550,0.002035,0.000101
1215,0.853582,0.101892,0.000658,0.007688,0.009001,0.003035,0.002660,0.014379,0.000001,0.007102
1216,0.307397,0.027205,0.094157,0.066746,0.073490,0.127573,0.263829,0.003930,0.003331,0.032344
1217,0.283886,0.009210,0.009442,0.005431,0.530079,0.115724,0.001719,0.035647,0.008201,0.000660
1218,0.059945,0.084321,0.041021,0.001652,0.000964,0.793383,0.018293,0.000032,0.000200,0.000188
1219,0.372332,0.453575,0.059499,0.001298,0.070977,0.011525,0.006998,0.020349,0.000276,0.003171
1220,0.932890,0.013520,0.003098,0.006426,0.005211,0.005266,0.012172,0.004051,0.000096,0.017269
1221,0.959344,0.015299,0.001359,0.001383,0.003892,0.001302,0.001942,0.009622,0.002073,0.003786
1222,0.000390,0.838708,0.007494,0.089481,0.019596,0.008448,0.005839,0.000002,0.029449,0.000595
1223,0.399345,0.181548,0.064066,0.048912,0.053382,0.186981,0.041008,0.004302,0.008366,0.012089
1224,0.137452,0.001613,0.000106,0.001598,0.023477,0.027859,0.038633,0.749302,0.000067,0.019893
1225,0.155293,0.014759,0.000342,0.239146,0.055045,0.518821,0.012414,0.001266,0.002330,0.000586
1226,0.825225,0.094232,0.000786,0.001974,0.050150,0.002637,0.021659,0.001780,0.000234,0.001324
1227,0.646616,0.194739,0.025480,0.007617,0.006241,0.053358,0.001789,0.052727,0.008973,0.002459
1228,0.961131,0.016949,0.004520,0.001727,0.007588,0.004841,0.000352,0.002065,0.000526,0.000301
1229,0.963432,0.004306,0.000416,0.006093,0.015100,0.002658,0.005771,0.000828,0.000112,0.001284
1230,0.284647,0.039222,0.019207,0.079586,0.158655,0.399237,0.006470,0.006821,0.004833,0.001321
1231,0.476444,0.439028,0.022421,0.024718,0.011861,0.020817,0.002694,0.000773,0.001075,0.000169
1232,0.791516,0.013964,0.031414,0.023002,0.054734,0.049568,0.004014,0.002411,0.000988,0.028389
1233,0.003887,0.990269,0.004828,0.000398,0.000054,0.000429,0.000123,0.000004,0.000009,0.000001
1234,0.000157,0.994674,0.005103,0.000007,0.000008,0.000025,0.000025,0.000001,0.000000,0.000000
1235,0.396257,0.001129,0.000595,0.061446,0.125833,0.400835,0.001097,0.011156,0.000417,0.001236
1236,0.465436,0.005356,0.014581,0.008422,0.009236,0.012154,0.051069,0.362556,0.016585,0.054605
1237,0.184394,0.009092,0.005570,0.001137,0.010627,0.002283,0.011575,0.766373,0.004150,0.004799
1238,0.328949,0.002672,0.005812,0.000282,0.028873,0.144977,0.000396,0.423077,0.046950,0.018013
1239,0.238509,0.630050,0.005206,0.075781,0.018339,0.010307,0.018476,0.000931,0.000198,0.002203
1240,0.766077,0.017317,0.001171,0.085633,0.012129,0.056915,0.006664,0.045133,0.000208,0.008752
1241,0.002390,0.981754,0.010578,0.003120,0.000921,0.000299,0.000017,0.000000,0.000356,0.000565
1242,0.970541,0.007606,0.000400,0.002284,0.006088,0.004477,0.003988,0.003096,0.000152,0.001367
1243,0.193567,0.020426,0.727014,0.000283,0.000813,0.024398,0.005231,0.024403,0.002131,0.001734
1244,0.559583,0.061923,0.077575,0.074116,0.028285,0.035792,0.029288,0.038169,0.036701,0.058568
1245,0.898633,0.009032,0.000763,0.000041,0.002522,0.008625,0.004450,0.042679,0.000031,0.033226
1246,0.164250,0.059723,0.002821,0.511322,0.015132,0.107083,0.097495,0.008253,0.001205,0.032716
1247,0.867121,0.031168,0.008368,0.006047,0.009954,0.023306,0.008285,0.030743,0.005289,0.009719
1248,0.290286,0.629901,0.004374,0.003899,0.039679,0.012284,0.009298,0.004750,0.002575,0.002954
1249,0.250471,0.022322,0.021177,0.184512,0.034895,0.431906,0.006926,0.023149,0.002761,0.021880
1250,0.567726,0.391503,0.005299,0.006597,0.001602,0.010007,0.008186,0.004064,0.002458,0.002558
1251,0.560583,0.085551,0.000643,0.242527,0.015050,0.040159,0.041469,0.012616,0.000053,0.001348
1252,0.970617,0.008924,0.000754,0.000493,0.003761,0.003825,0.002173,0.008822,0.000058,0.000574
1253,0.519796,0.378002,0.005095,0.007574,0.037873,0.027705,0.011003,0.001393,0.006011,0.005547
1254,0.974188,0.012560,0.000139,0.002928,0.000330,0.005836,0.000549,0.003096,0.000055,0.000319
1255,0.166283,0.180374,0.061922,0.013401,0.056578,0.070564,0.029988,0.016964,0.366374,0.037551
1256,0.332444,0.066592,0.008742,0.009125,0.413732,0.105308,0.017369,0.019687,0.001315,0.025688
1257,0.316068,0.067566,0.419020,0.005404,0.024504,0.085511,0.027445,0.004580,0.048395,0.001508
1258,0.876220,0.014349,0.005358,0.032532,0.001412,0.009300,0.027844,0.022458,0.001083,0.009443
1259,0.307646,0.332404,0.008178,0.180866,0.085982,0.015818,0.053620,0.001326,0.007036,0.007125
1260,0.091614,0.002545,0.003451,0.000338,0.478971,0.000237,0.003551,0.417756,0.000229,0.001308
1261,0.542241,0.009170,0.009432,0.003215,0.070299,0.028602,0.021669,0.282269,0.006404,0.026699
1262,0.359054,0.037058,0.011771,0.015233,0.192819,0.100905,0.039344,0.107014,0.005554,0.131247
1263,0.987666,0.009337,0.000054,0.000131,0.000827,0.000263,0.000059,0.000340,0.001278,0.000045
1264,0.440082,0.005865,0.001064,0.001365,0.002368,0.010060,0.001278,0.534896,0.000644,0.002376
1265,0.570488,0.013674,0.029073,0.006567,0.004841,0.020685,0.024616,0.270376,0.009752,0.049928
1266,0.259286,0.591404,0.049721,0.015511,0.010813,0.027419,0.014836,0.004858,0.023791,0.002361
1267,0.944762,0.010201,0.002682,0.005102,0.010392,0.004823,0.010183,0.007976,0.000141,0.003739
1268,0.630275,0.020473,0.009515,0.000799,0.242433,0.056042,0.008651,0.028227,0.001834,0.001752
1269,0.667713,0.128177,0.004555,0.034104,0.002413,0.013114,0.007237,0.137630,0.002249,0.002808
1270,0.655766,0.099702,0.004124,0.035449,0.059612,0.094804,0.025237,0.018679,0.005908,0.000720
1271,0.280319,0.022138,0.041604,0.001209,0.435523,0.012732,0.006617,0.183548,0.011065,0.005244
1272,0.190719,0.630139,0.036258,0.085578,0.014626,0.013678,0.013611,0.002280,0.000261,0.012850
1273,0.936709,0.015804,0.000507,0.003597,0.018937,0.020566,0.001997,0.000735,0.001126,0.000022
1274,0.550339,0.325924,0.021612,0.020009,0.007920,0.008750,0.014662,0.018703,0.007896,0.024184
1275,0.703287,0.080111,0.010847,0.003145,0.026855,0.119699,0.031744,0.022349,0.000865,0.001098
1276,0.204069,0.027356,0.204596,0.176165,0.003745,0.325970,0.021860,0.004744,0.024404,0.007091
1277,0.575485,0.261656,0.009009,0.021915,0.019150,0.078961,0.025190,0.008089,0.000261,0.000284
1278,0.869686,0.077414,0.003136,0.007183,0.016109,0.005096,0.007425,0.012496,0.000685,0.000770
1279,0.655281,0.054997,0.032003,0.028798,0.030928,0.081086,0.028725,0.040560,0.020235,0.027386
1280,0.762199,0.171384,0.011275,0.017057,0.005136,0.001284,0.001863,0.014347,0.000007,0.015448
1281,0.556464,0.013509,0.006238,0.004328,0.011531,0.017114,0.006795,0.371656,0.000479,0.011886
1282,0.378855,0.031653,0.512134,0.008452,0.005202,0.041167,0.004791,0.004909,0.000322,0.012515
1283,0.029542,0.220041,0.007048,0.150290,0.131676,0.207748,0.034644,0.000827,0.216788,0.001396
1284,0.022765,0.011342,0.042127,0.360738,0.003032,0.499297,0.012120,0.040498,0.005507,0.002574
1285,0.760822,0.068888,0.015925,0.009177,0.015867,0.108617,0.011670,0.006753,0.000325,0.001956
1286,0.628353,0.315180,0.001860,0.000239,0.023531,0.000959,0.004686,0.011216,0.012499,0.001479
1287,0.376462,0.000223,0.003741,0.000034,0.000646,0.002069,0.000152,0.611940,0.000063,0.004671
1288,0.704113,0.020314,0.009128,0.002909,0.030438,0.004649,0.016590,0.189799,0.004192,0.017869
1289,0.557687,0.132702,0.002935,0.019749,0.047564,0.178197,0.047519,0.008052,0.002666,0.002929
1290,0.219229,0.068581,0.031236,0.134802,0.357923,0.118770,0.006562,0.039330,0.010530,0.013036
1291,0.618421,0.004623,0.000453,0.021373,0.013513,0.001762,0.007781,0.314389,0.000337,0.017348
1292,0.149737,0.003854,0.000318,0.758790,0.014453,0.028923,0.011042,0.022620,0.001808,0.008453
1293,0.299893,0.556468,0.024176,0.004261,0.019851,0.012748,0.029132,0.038635,0.007690,0.007147
1294,0.193550,0.241049,0.004618,0.500199,0.003092,0.017250,0.018022,0.005986,0.000950,0.015284
1295,0.401844,0.582572,0.001475,0.002321,0.006508,0.003100,0.001307,0.000737,0.000020,0.000116
1296,0.207575,0.042951,0.002091,0.064538,0.211964,0.271398,0.156524,0.003143,0.034357,0.005458
1297,0.987152,0.003863,0.000311,0.001588,0.001722,0.000515,0.004059,0.000395,0.000007,0.000388
1298,0.521928,0.089956,0.003629,0.007737,0.011207,0.004429,0.017980,0.271033,0.000037,0.072064
1299,0.006267,0.001552,0.961280,0.002435,0.006469,0.008351,0.001042,0.007453,0.001186,0.003964
1300,0.505544,0.492377,0.000380,0.000281,0.001212,0.000158,0.000010,0.000031,0.000001,0.000006
1301,0.710451,0.074576,0.043241,0.000296,0.038164,0.007361,0.111744,0.009798,0.000348,0.004020
1302,0.685573,0.008625,0.004252,0.036241,0.042886,0.074455,0.055826,0.041212,0.044958,0.005971
1303,0.105126,0.016663,0.032752,0.048699,0.024529,0.687579,0.009559,0.017761,0.025386,0.031947
1304,0.784557,0.064000,0.016118,0.017674,0.017399,0.046753,0.022090,0.025429,0.000056,0.005924
1305,0.930727,0.035824,0.002703,0.000583,0.022810,0.001874,0.000858,0.003924,0.000052,0.000647
1306,0.789901,0.137209,0.006953,0.010128,0.019013,0.009325,0.009483,0.016697,0.000701,0.000588
1307,0.340597,0.267326,0.023700,0.020533,0.100767,0.189576,0.039517,0.014316,0.001104,0.002564
1308,0.936998,0.028018,0.002195,0.002005,0.007188,0.005714,0.002215,0.013066,0.000304,0.002297
1309,0.860248,0.002426,0.000419,0.000386,0.010885,0.001339,0.005144,0.119016,0.000012,0.000125
1310,0.185901,0.019785,0.020052,0.228851,0.154330,0.335002,0.006590,0.002170,0.045927,0.001393
1311,0.051073,0.002923,0.840018,0.001082,0.004177,0.003436,0.008150,0.000851,0.072799,0.015491
1312,0.007443,0.003736,0.000595,0.011730,0.008918,0.898153,0.025562,0.001095,0.039825,0.002943
1313,0.758659,0.032195,0.016925,0.026046,0.010844,0.089842,0.017459,0.026683,0.000075,0.021272
1314,0.952374,0.031545,0.000152,0.000148,0.000892,0.000925,0.010137,0.003426,0.000093,0.000308
1315,0.708629,0.198066,0.003720,0.030944,0.012749,0.038379,0.004448,0.001311,0.001268,0.000485
1316,0.354090,0.416896,0.047985,0.056397,0.018057,0.091742,0.005426,0.002098,0.003336,0.003974
1317,0.696059,0.034899,0.073026,0.010830,0.053756,0.019706,0.053451,0.010366,0.003753,0.044154
1318,0.121672,0.660300,0.004832,0.178206,0.000925,0.019280,0.002474,0.005059,0.001805,0.005448
1319,0.622676,0.021217,0.004515,0.028862,0.029422,0.103458,0.032859,0.043370,0.002776,0.110844
1320,0.988980,0.003239,0.000844,0.000065,0.001018,0.001185,0.000228,0.001077,0.000006,0.003359
1321,0.163011,0.056858,0.098341,0.030370,0.077728,0.158001,0.018152,0.016385,0.380234,0.000919
1322,0.912106,0.050042,0.001247,0.014002,0.006487,0.012728,0.002475,0.000373,0.000037,0.000503
1323,0.721364,0.047474,0.002920,0.017162,0.094317,0.058787,0.046177,0.001331,0.000678,0.009790
1324,0.043355,0.011512,0.002200,0.222658,0.022276,0.073334,0.001633,0.592079,0.003288,0.027664
1325,0.055231,0.028334,0.000063,0.000016,0.754466,0.000046,0.153647,0.007707,0.000324,0.000167
1326,0.988695,0.005724,0.000369,0.000207,0.000642,0.003280,0.000618,0.000167,0.000158,0.000139
1327,0.706078,0.020698,0.001063,0.213614,0.005092,0.043746,0.003405,0.001805,0.001035,0.003464
1328,0.386667,0.037395,0.126228,0.071248,0.006898,0.085276,0.053374,0.095461,0.055560,0.081893
1329,0.139114,0.159919,0.056750,0.376350,0.053767,0.021222,0.158439,0.003180,0.021467,0.009794
1330,0.287357,0.014807,0.106509,0.039107,0.006336,0.021479,0.005751,0.420611,0.010584,0.087458
1331,0.675114,0.021903,0.003343,0.131647,0.015089,0.103100,0.025020,0.019704,0.002824,0.002255
1332,0.994282,0.000936,0.000146,0.000618,0.001672,0.000751,0.000559,0.000548,0.000419,0.000069
1333,0.033653,0.003315,0.000400,0.031317,0.894469,0.008329,0.023648,0.001082,0.002014,0.001774
1334,0.978163,0.014193,0.000791,0.000715,0.001402,0.000623,0.000515,0.003350,0.000172,0.000076
1335,0.298915,0.043784,0.000700,0.300418,0.033578,0.012176,0.060773,0.009437,0.001033,0.239185
1336,0.938988,0.054479,0.000624,0.001928,0.000793,0.002042,0.000680,0.000275,0.000118,0.000072
1337,0.071529,0.904769,0.009190,0.000554,0.000898,0.000962,0.002835,0.006488,0.000833,0.001942
1338,0.382880,0.015332,0.000577,0.042626,0.026546,0.053956,0.458401,0.011591,0.004921,0.003170
1339,0.047955,0.125059,0.004842,0.536693,0.004666,0.037712,0.000861,0.000585,0.238828,0.002798
1340,0.972466,0.015449,0.008627,0.000034,0.000672,0.000694,0.000257,0.001626,0.000076,0.000100
1341,0.838866,0.016393,0.007235,0.005795,0.035593,0.010765,0.043549,0.028249,0.000098,0.013458
1342,0.980068,0.003191,0.002199,0.000066,0.000822,0.000767,0.001670,0.010861,0.000075,0.000281
1343,0.980976,0.006070,0.004033,0.000178,0.001119,0.002197,0.001114,0.002193,0.000574,0.001546
1344,0.362957,0.513025,0.005142,0.062345,0.017683,0.032601,0.005044,0.000370,0.000640,0.000193
1345,0.154313,0.060410,0.021542,0.042879,0.315947,0.076301,0.057823,0.143942,0.104503,0.022341
1346,0.017917,0.006862,0.085334,0.046403,0.410648,0.282625,0.056867,0.000428,0.086907,0.006010
1347,0.469655,0.009145,0.012664,0.388024,0.009273,0.010644,0.036900,0.004778,0.000252,0.058663
1348,0.985770,0.005926,0.000832,0.000244,0.003358,0.001353,0.000370,0.001478,0.000291,0.000379
1349,0.366804,0.416198,0.004942,0.036139,0.100726,0.001215,0.008096,0.055910,0.001877,0.008094
1350,0.177009,0.241574,0.382746,0.058944,0.001711,0.075629,0.010374,0.002699,0.035855,0.013459
1351,0.952140,0.024801,0.002197,0.000028,0.009526,0.005137,0.002440,0.003397,0.000326,0.000006
1352,0.021503,0.935605,0.026850,0.001657,0.000435,0.001207,0.000171,0.000599,0.011790,0.000183
1353,0.876895,0.036189,0.000524,0.008809,0.002489,0.023581,0.013316,0.038006,0.000090,0.000100
1354,0.138502,0.037227,0.000968,0.635514,0.026599,0.003910,0.023070,0.039642,0.000092,0.094476
1355,0.550110,0.107265,0.028260,0.002948,0.015199,0.010814,0.001678,0.049121,0.008733,0.225872
1356,0.092357,0.901137,0.003828,0.001236,0.000328,0.000569,0.000306,0.000161,0.000055,0.000023
1357,0.896492,0.073261,0.008787,0.000416,0.000812,0.001360,0.003199,0.013875,0.000113,0.001685
1358,0.681927,0.187946,0.043556,0.006520,0.017908,0.008145,0.045618,0.004826,0.000530,0.003023
1359,0.124171,0.035493,0.029931,0.487605,0.118491,0.127672,0.039278,0.001595,0.002846,0.032918
1360,0.860518,0.005793,0.004687,0.001369,0.101458,0.015259,0.000499,0.008966,0.000130,0.001322
1361,0.008769,0.005436,0.000461,0.967052,0.002678,0.005718,0.001093,0.000767,0.000291,0.007736
1362,0.778816,0.024013,0.012465,0.005481,0.020294,0.006697,0.058624,0.033402,0.000361,0.059847
1363,0.043908,0.008092,0.607922,0.000077,0.005308,0.283319,0.001869,0.000602,0.045970,0.002931
1364,0.567028,0.066245,0.006567,0.145948,0.092642,0.037575,0.058558,0.007184,0.007966,0.010285
1365,0.606761,0.011664,0.001694,0.002055,0.064875,0.050877,0.172408,0.067374,0.006468,0.015824
1366,0.083457,0.000474,0.073111,0.002713,0.670273,0.046670,0.008042,0.018937,0.057817,0.038507
1367,0.973204,0.003496,0.001092,0.002395,0.002391,0.006291,0.006853,0.003464,0.000047,0.000768
1368,0.110584,0.027117,0.812103,0.000410,0.000374,0.002201,0.014213,0.016886,0.008469,0.007643
1369,0.000778,0.401812,0.459300,0.000109,0.000572,0.000019,0.000838,0.000034,0.126497,0.010041
1370,0.561965,0.027062,0.020359,0.138289,0.006596,0.174903,0.009487,0.056831,0.000997,0.003510
1371,0.595815,0.027240,0.005125,0.011567,0.054542,0.058079,0.146866,0.041164,0.000987,0.058615
1372,0.897128,0.063078,0.006318,0.003818,0.002246,0.005712,0.003355,0.016027,0.001863,0.000456
1373,0.614913,0.061158,0.093759,0.003599,0.022811,0.058624,0.009015,0.043079,0.091795,0.001246
1374,0.712522,0.198087,0.007842,0.000765,0.004792,0.003904,0.064791,0.005782,0.000769,0.000746
1375,0.085830,0.208000,0.022583,0.223745,0.182992,0.221869,0.043057,0.004295,0.001498,0.006130
1376,0.021086,0.006555,0.006173,0.010848,0.932736,0.002906,0.003129,0.000284,0.006964,0.009319
1377,0.869574,0.025144,0.001403,0.003460,0.064550,0.001708,0.026507,0.004346,0.001383,0.001924
1378,0.914845,0.013687,0.010163,0.005931,0.008612,0.010512,0.006031,0.023364,0.000590,0.006266
1379,0.161797,0.113849,0.000316,0.545586,0.038508,0.109233,0.004853,0.003167,0.004195,0.018497
1380,0.047981,0.001636,0.001476,0.006315,0.010101,0.832022,0.007138,0.069296,0.020816,0.003219
1381,0.932920,0.056541,0.001367,0.000570,0.004184,0.001843,0.000656,0.001809,0.000043,0.000067
1382,0.596283,0.007152,0.001519,0.006025,0.001209,0.007374,0.000486,0.377878,0.000454,0.001620
1383,0.897837,0.062730,0.001834,0.008562,0.013733,0.009401,0.004025,0.001271,0.000370,0.000237
1384,0.050462,0.392931,0.512610,0.001156,0.002483,0.018135,0.000134,0.000136,0.021890,0.000062
1385,0.004411,0.000118,0.004018,0.001455,0.061621,0.000749,0.001276,0.900142,0.003233,0.022977
1386,0.852851,0.091739,0.001680,0.001469,0.003813,0.007948,0.003378,0.034103,0.000365,0.002654
1387,0.711819,0.034418,0.115701,0.004039,0.069982,0.026884,0.015004,0.005246,0.015768,0.001139
1388,0.019129,0.007968,0.657697,0.028788,0.009195,0.003473,0.021536,0.000587,0.237935,0.013691
1389,0.905850,0.009473,0.001290,0.000069,0.042429,0.000939,0.001629,0.037450,0.000062,0.000809
1390,0.513446,0.036214,0.003213,0.004342,0.423442,0.013087,0.004373,0.000729,0.000753,0.000401
1391,0.353159,0.255670,0.055710,0.000705,0.039237,0.072615,0.110805,0.029720,0.036255,0.046123
1392,0.907797,0.079960,0.000651,0.001128,0.004278,0.004351,0.001288,0.000386,0.000106,0.000055
1393,0.857976,0.001911,0.002497,0.012836,0.007033,0.050560,0.008494,0.037584,0.000354,0.020756
1394,0.951391,0.005377,0.000992,0.000089,0.031135,0.004199,0.005506,0.001047,0.000104,0.000159
1395,0.979605,0.010975,0.000233,0.000361,0.000103,0.003836,0.000265,0.004370,0.000154,0.000097
1396,0.680873,0.307616,0.001900,0.001717,0.000188,0.000317,0.003173,0.002377,0.000455,0.001383
1397,0.206225,0.035830,0.044746,0.180943,0.056803,0.417946,0.026249,0.003523,0.026634,0.001100
1398,0.381341,0.327404,0.107973,0.098046,0.017857,0.035962,0.020544,0.002700,0.005496,0.002677
1399,0.052440,0.005483,0.278600,0.001390,0.008154,0.399137,0.007959,0.000063,0.246583,0.000190
1400,0.867867,0.023759,0.002348,0.000179,0.007247,0.007083,0.028301,0.051698,0.006159,0.005359
1401,0.108788,0.633445,0.169798,0.053934,0.003136,0.007961,0.019077,0.000603,0.000956,0.002302
1402,0.568035,0.323434,0.000923,0.082756,0.003932,0.005770,0.001850,0.010885,0.000197,0.002217
1403,0.128576,0.140553,0.012113,0.008051,0.001626,0.697388,0.001171,0.008779,0.000060,0.001681
1404,0.168905,0.486317,0.027434,0.054636,0.002015,0.252058,0.000838,0.004329,0.002071,0.001397
1405,0.012334,0.000640,0.004670,0.055464,0.664278,0.038641,0.062900,0.024546,0.133152,0.003375
1406,0.567973,0.025792,0.018866,0.002163,0.024332,0.088571,0.102128,0.085797,0.071814,0.012563
1407,0.311997,0.005035,0.000178,0.591368,0.000461,0.030421,0.013304,0.000313,0.000255,0.046667
