Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
1726,0.656603,0.015061,0.010507,0.217641,0.001508,0.024400,0.009686,0.007158,0.000301,0.057136
1727,0.877692,0.033046,0.006081,0.006050,0.010532,0.012100,0.022761,0.028964,0.001249,0.001524
1728,0.505634,0.013575,0.047183,0.109482,0.063981,0.071427,0.047236,0.096468,0.010803,0.034211
1729,0.942353,0.043637,0.002512,0.000162,0.004143,0.000291,0.004370,0.001824,0.000007,0.000700
1730,0.860185,0.088742,0.027320,0.000688,0.006700,0.002931,0.009357,0.002030,0.000035,0.002012
1731,0.039426,0.001080,0.000198,0.045109,0.000292,0.003554,0.000177,0.906475,0.000576,0.003112
1732,0.897236,0.090956,0.003745,0.000337,0.002669,0.001974,0.001785,0.000979,0.000037,0.000281
1733,0.457535,0.325281,0.052571,0.034377,0.018638,0.022807,0.017997,0.068446,0.001248,0.001100
1734,0.021610,0.089688,0.853504,0.000080,0.012371,0.001092,0.007933,0.000163,0.013543,0.000015
1735,0.207188,0.013462,0.004464,0.133661,0.127350,0.013162,0.415646,0.032976,0.001072,0.051019
1736,0.970816,0.013152,0.000695,0.003165,0.004263,0.001437,0.002346,0.003569,0.000010,0.000548
1737,0.324717,0.017929,0.002396,0.004916,0.118887,0.012956,0.062442,0.008115,0.000107,0.447534
1738,0.273591,0.006065,0.000963,0.029740,0.051152,0.507132,0.006140,0.124340,0.000569,0.000307
1739,0.982006,0.005038,0.000969,0.000085,0.001703,0.005251,0.000748,0.003558,0.000519,0.000123
1740,0.149406,0.012742,0.000576,0.001293,0.150673,0.000525,0.242958,0.326420,0.001166,0.114242
1741,0.519345,0.013144,0.004163,0.035331,0.124981,0.114605,0.092896,0.054363,0.030821,0.010350
1742,0.686891,0.207659,0.005549,0.037755,0.009559,0.017597,0.029745,0.000121,0.003944,0.001180
1743,0.023233,0.955858,0.013319,0.000483,0.002738,0.001468,0.002848,0.000003,0.000023,0.000028
1744,0.002848,0.988693,0.001452,0.003428,0.000609,0.000066,0.002607,0.000002,0.000260,0.000036
1745,0.077411,0.774212,0.000454,0.133363,0.002733,0.000455,0.010070,0.000067,0.000103,0.001131
1746,0.943882,0.004285,0.000200,0.000494,0.000242,0.002071,0.005223,0.042550,0.000425,0.000629
1747,0.445002,0.033719,0.008889,0.084641,0.049886,0.107418,0.217780,0.022213,0.016907,0.013545
1748,0.622689,0.100676,0.061318,0.024188,0.027762,0.054506,0.004732,0.083606,0.001690,0.018833
1749,0.549554,0.004867,0.001827,0.158000,0.012794,0.161405,0.013202,0.094194,0.001036,0.003120
1750,0.528184,0.038736,0.032477,0.030336,0.003454,0.008256,0.010919,0.047776,0.003665,0.296195
1751,0.497096,0.088661,0.001334,0.037269,0.272636,0.004874,0.091565,0.001631,0.000754,0.004179
1752,0.737645,0.111912,0.005519,0.025260,0.094284,0.003483,0.017542,0.002769,0.000384,0.001202
1753,0.001335,0.000309,0.043699,0.000471,0.069737,0.004106,0.000037,0.000008,0.880230,0.000067
1754,0.850290,0.045933,0.064347,0.000509,0.012064,0.005218,0.007958,0.009304,0.003442,0.000935
1755,0.054993,0.902067,0.000144,0.011213,0.003399,0.019987,0.003901,0.001468,0.002212,0.000617
1756,0.734638,0.015417,0.004159,0.017213,0.021412,0.011994,0.055379,0.110912,0.005727,0.023149
1757,0.194584,0.096590,0.063073,0.195211,0.219981,0.054501,0.022674,0.017997,0.036378,0.099012
1758,0.955519,0.030473,0.000129,0.000343,0.000108,0.000301,0.000892,0.011263,0.000006,0.000968
1759,0.665462,0.041159,0.056596,0.032192,0.006789,0.023858,0.004804,0.149777,0.000442,0.018921
1760,0.211949,0.087415,0.011734,0.476851,0.029850,0.074350,0.036404,0.008981,0.010545,0.051922
1761,0.118606,0.001804,0.472550,0.001056,0.011961,0.053579,0.001168,0.000596,0.336711,0.001969
1762,0.996708,0.001018,0.000040,0.000129,0.001073,0.000082,0.000878,0.000038,0.000021,0.000013
1763,0.925537,0.033471,0.005849,0.005538,0.014172,0.005913,0.004794,0.001405,0.000095,0.003225
1764,0.268653,0.003681,0.002317,0.011173,0.016773,0.046165,0.038734,0.574309,0.030762,0.007432
1765,0.190807,0.650878,0.073586,0.020935,0.010587,0.041253,0.010571,0.000165,0.000391,0.000827
1766,0.025798,0.101012,0.865786,0.000249,0.000305,0.002391,0.003032,0.000159,0.001204,0.000065
1767,0.058026,0.000675,0.012937,0.006235,0.002235,0.006904,0.002177,0.899690,0.002675,0.008446
1768,0.005189,0.001717,0.992024,0.000365,0.000013,0.000215,0.000076,0.000277,0.000108,0.000016
1769,0.992013,0.005201,0.000086,0.000189,0.000444,0.000175,0.001793,0.000060,0.000009,0.000030
1770,0.635474,0.077008,0.065114,0.009924,0.048325,0.028293,0.053053,0.036313,0.011068,0.035429
1771,0.868007,0.055982,0.040844,0.002088,0.001030,0.009861,0.001803,0.017865,0.000255,0.002265
1772,0.506270,0.013299,0.001238,0.033296,0.031304,0.073161,0.006661,0.321565,0.009353,0.003854
1773,0.493599,0.485028,0.007360,0.002465,0.001486,0.002805,0.006500,0.000251,0.000039,0.000464
1774,0.385248,0.059676,0.012055,0.424687,0.012467,0.064434,0.017950,0.012672,0.000871,0.009938
1775,0.156397,0.026788,0.215792,0.097591,0.050803,0.046587,0.011001,0.055972,0.323364,0.015706
1776,0.853665,0.014705,0.003257,0.000532,0.000914,0.009161,0.013395,0.101666,0.000510,0.002194
1777,0.926371,0.010543,0.001639,0.015560,0.005848,0.012161,0.002607,0.021309,0.000485,0.003478
1778,0.864115,0.046623,0.022159,0.012978,0.003029,0.011175,0.010454,0.022738,0.002494,0.004236
1779,0.010659,0.000530,0.000424,0.009742,0.007074,0.033706,0.000844,0.936650,0.000305,0.000066
1780,0.328901,0.072170,0.024937,0.223334,0.130959,0.125247,0.069645,0.004581,0.011998,0.008229
1781,0.023887,0.091366,0.556075,0.000904,0.000386,0.315356,0.005545,0.000007,0.006471,0.000003
1782,0.998659,0.000470,0.000013,0.000003,0.000741,0.000027,0.000061,0.000016,0.000001,0.000011
1783,0.843897,0.051845,0.000286,0.001172,0.019092,0.034635,0.004204,0.044144,0.000224,0.000501
1784,0.913388,0.009746,0.022182,0.028582,0.000468,0.013771,0.002379,0.001872,0.005636,0.001976
1785,0.505317,0.036393,0.003080,0.018672,0.348503,0.018620,0.034709,0.015433,0.012498,0.006775
1786,0.810588,0.006236,0.000745,0.010543,0.031556,0.017535,0.046667,0.052403,0.001085,0.022643
1787,0.167790,0.140355,0.055068,0.016725,0.020258,0.483838,0.006245,0.003028,0.104413,0.002279
1788,0.739224,0.202350,0.021827,0.001225,0.024154,0.001649,0.008419,0.000611,0.000178,0.000362
1789,0.521900,0.086986,0.054887,0.015160,0.066071,0.069874,0.013678,0.161810,0.001036,0.008597
1790,0.517793,0.085507,0.012331,0.097593,0.023268,0.086347,0.044964,0.037176,0.086550,0.008471
1791,0.944502,0.023923,0.003963,0.000894,0.005659,0.000561,0.007764,0.003064,0.000179,0.009491
1792,0.380121,0.111130,0.303957,0.015959,0.019366,0.080685,0.010897,0.004741,0.071490,0.001653
1793,0.005146,0.017025,0.970954,0.000038,0.001221,0.000839,0.000161,0.000079,0.004469,0.000067
1794,0.765532,0.060977,0.005856,0.003088,0.041375,0.005489,0.107020,0.007815,0.001794,0.001054
1795,0.066322,0.064304,0.746551,0.000968,0.008535,0.013146,0.069653,0.000261,0.029326,0.000935
1796,0.985653,0.011209,0.001321,0.000043,0.000356,0.000120,0.000113,0.001123,0.000025,0.000037
1797,0.878191,0.070095,0.016492,0.000638,0.012454,0.007369,0.002856,0.006356,0.004325,0.001224
1798,0.496233,0.044914,0.017173,0.173747,0.090926,0.038826,0.052583,0.019798,0.003564,0.062236
1799,0.417993,0.234986,0.154747,0.002906,0.066074,0.010172,0.014749,0.080494,0.017292,0.000587
1800,0.833990,0.078371,0.059790,0.001639,0.019244,0.001885,0.002608,0.000632,0.000083,0.001760
1801,0.946954,0.004756,0.000685,0.000438,0.000844,0.000595,0.015569,0.019595,0.002393,0.008172
1802,0.138543,0.003310,0.003520,0.014243,0.003436,0.012922,0.001075,0.810600,0.000234,0.012118
1803,0.068963,0.856918,0.010428,0.002609,0.039083,0.015272,0.006429,0.000042,0.000181,0.000075
1804,0.821354,0.024786,0.000065,0.002453,0.011539,0.002601,0.118733,0.016932,0.000715,0.000822
1805,0.931947,0.034426,0.007842,0.001661,0.005715,0.007507,0.007643,0.002147,0.000555,0.000557
1806,0.902030,0.016039,0.000707,0.004972,0.013676,0.002845,0.041084,0.006097,0.000866,0.011684
1807,0.264164,0.233684,0.083155,0.164239,0.046906,0.095839,0.030286,0.022687,0.007633,0.051406
1808,0.295239,0.093338,0.181174,0.018640,0.221888,0.062349,0.059938,0.009815,0.001800,0.055820
1809,0.026253,0.012464,0.007974,0.876280,0.013279,0.009705,0.023798,0.000768,0.002242,0.027237
1810,0.120773,0.591499,0.047739,0.070615,0.006206,0.078652,0.079212,0.001546,0.003543,0.000217
1811,0.781507,0.003104,0.014457,0.001929,0.191039,0.007337,0.000323,0.000236,0.000054,0.000014
1812,0.758705,0.123999,0.001379,0.016398,0.017522,0.046219,0.020976,0.006714,0.001966,0.006120
1813,0.026521,0.036199,0.000805,0.464656,0.001456,0.007507,0.006600,0.000367,0.000583,0.455304
1814,0.932380,0.005746,0.000862,0.036020,0.008904,0.003472,0.000468,0.001006,0.000054,0.011088
1815,0.007477,0.003124,0.007130,0.937984,0.001151,0.033158,0.000965,0.002823,0.001095,0.005093
1816,0.915473,0.062380,0.000961,0.001712,0.005963,0.000097,0.005669,0.002391,0.000009,0.005344
1817,0.900000,0.028273,0.004838,0.006566,0.003722,0.034924,0.002526,0.016816,0.000778,0.001556
1818,0.906095,0.018314,0.001096,0.000688,0.004825,0.006300,0.001272,0.059205,0.000189,0.002016
1819,0.009631,0.106950,0.855048,0.005860,0.000776,0.002665,0.006048,0.000355,0.005305,0.007363
1820,0.041277,0.119988,0.019658,0.001092,0.011814,0.005373,0.001717,0.001354,0.796421,0.001305
1821,0.972073,0.014872,0.001477,0.000750,0.001237,0.000658,0.006886,0.001186,0.000521,0.000339
1822,0.731704,0.039758,0.023082,0.026719,0.009650,0.032989,0.080831,0.038067,0.010767,0.006433
1823,0.970528,0.014071,0.000969,0.001151,0.000903,0.000353,0.010240,0.001016,0.000045,0.000725
1824,0.019785,0.008805,0.000229,0.938094,0.002980,0.027341,0.001012,0.000411,0.000346,0.000998
1825,0.316344,0.059473,0.099500,0.299538,0.068760,0.079551,0.024566,0.005288,0.004873,0.042108
1826,0.068559,0.046045,0.827277,0.000115,0.000088,0.040431,0.011166,0.002538,0.003656,0.000124
1827,0.233551,0.053398,0.189782,0.342342,0.008723,0.036603,0.069526,0.019803,0.003604,0.042668
1828,0.938064,0.038999,0.003789,0.000385,0.008428,0.008432,0.001283,0.000173,0.000386,0.000061
1829,0.415787,0.152460,0.073674,0.076929,0.057961,0.171105,0.019540,0.002559,0.015789,0.014196
1830,0.032622,0.015399,0.014799,0.004833,0.000720,0.035262,0.009413,0.004814,0.642117,0.240021
1831,0.110678,0.069987,0.073007,0.231817,0.047152,0.361918,0.086364,0.003869,0.013985,0.001223
1832,0.089096,0.099015,0.009649,0.132167,0.528037,0.026936,0.053530,0.001345,0.002093,0.058132
1833,0.568245,0.042605,0.080237,0.030011,0.147684,0.027172,0.016726,0.060796,0.006187,0.020337
1834,0.103391,0.045688,0.018722,0.069237,0.247209,0.326282,0.102189,0.004106,0.082048,0.001128
1835,0.147704,0.632375,0.006968,0.000266,0.035896,0.000374,0.172339,0.000937,0.001186,0.001955
1836,0.023263,0.004188,0.000130,0.001197,0.011502,0.000315,0.885115,0.071442,0.000154,0.002694
1837,0.568667,0.119327,0.044987,0.051399,0.025035,0.096965,0.016292,0.070500,0.000431,0.006396
1838,0.754889,0.058270,0.129722,0.000193,0.030053,0.002223,0.003042,0.017588,0.001149,0.002872
1839,0.552111,0.036275,0.003258,0.057620,0.000812,0.003656,0.003347,0.338839,0.000368,0.003715
1840,0.969912,0.008057,0.007070,0.001130,0.000337,0.002713,0.000620,0.007357,0.000510,0.002294
1841,0.942265,0.016894,0.001049,0.006367,0.008675,0.001594,0.019199,0.001891,0.000194,0.001873
1842,0.982229,0.008151,0.000214,0.000061,0.002711,0.000944,0.004619,0.000658,0.000390,0.000024
1843,0.492160,0.001716,0.000146,0.005031,0.016792,0.002944,0.011216,0.462028,0.001409,0.006557
1844,0.022049,0.080087,0.341606,0.005167,0.000601,0.548570,0.001860,0.000002,0.000052,0.000007
1845,0.988059,0.003612,0.001754,0.000014,0.001617,0.000230,0.000114,0.004219,0.000310,0.000070
1846,0.160875,0.833737,0.000029,0.001289,0.000654,0.000041,0.003277,0.000084,0.000006,0.000007
1847,0.179452,0.075887,0.000556,0.331285,0.223968,0.034710,0.016565,0.002507,0.004413,0.130658
1848,0.970190,0.005752,0.000301,0.000307,0.002085,0.000557,0.004316,0.008375,0.000005,0.008111
1849,0.720128,0.003932,0.001397,0.030874,0.076141,0.129325,0.020039,0.010357,0.001158,0.006649
1850,0.219330,0.116701,0.008057,0.022570,0.591991,0.005645,0.010821,0.001088,0.000428,0.023369
1851,0.909925,0.003822,0.001058,0.016108,0.006186,0.004500,0.003335,0.054229,0.000066,0.000771
1852,0.856202,0.034300,0.002722,0.024709,0.001200,0.012555,0.017573,0.011758,0.000527,0.038454
1853,0.993047,0.001987,0.000274,0.000162,0.002997,0.000619,0.000645,0.000099,0.000029,0.000141
1854,0.435330,0.312375,0.040041,0.011348,0.047650,0.053441,0.049876,0.026400,0.007816,0.015723
1855,0.357656,0.169624,0.008951,0.107150,0.099932,0.041105,0.012231,0.015615,0.182063,0.005673
1856,0.685724,0.096674,0.005929,0.020428,0.119059,0.014336,0.033435,0.014897,0.002418,0.007099
1857,0.754629,0.012099,0.019883,0.007916,0.104484,0.033109,0.032899,0.030949,0.001264,0.002769
1858,0.075543,0.028186,0.252266,0.003309,0.015850,0.035435,0.015941,0.058003,0.483383,0.032084
1859,0.327082,0.649580,0.000358,0.017927,0.001731,0.000489,0.002208,0.000348,0.000003,0.000275
1860,0.147921,0.720248,0.026296,0.069539,0.014018,0.010242,0.010487,0.000219,0.000555,0.000477
1861,0.180931,0.368842,0.307931,0.007404,0.029794,0.053819,0.032063,0.005385,0.013557,0.000273
1862,0.926732,0.010871,0.000213,0.002435,0.021363,0.025495,0.005795,0.006309,0.000250,0.000536
1863,0.002455,0.188337,0.004930,0.021397,0.013127,0.000693,0.038645,0.000006,0.704227,0.026183
1864,0.839156,0.140291,0.002377,0.007653,0.002517,0.000803,0.005611,0.000687,0.000304,0.000602
1865,0.882487,0.046996,0.015491,0.000534,0.015266,0.001257,0.025020,0.004202,0.000066,0.008681
1866,0.135504,0.262342,0.003928,0.541330,0.000116,0.009249,0.000042,0.001413,0.000493,0.045584
1867,0.764548,0.056832,0.009211,0.022963,0.045639,0.067019,0.022788,0.007359,0.003081,0.000561
1868,0.944456,0.006517,0.004759,0.001197,0.029401,0.003436,0.002541,0.001867,0.004814,0.001011
1869,0.718073,0.003004,0.001654,0.038092,0.045929,0.048785,0.106153,0.012588,0.001002,0.024720
1870,0.145313,0.035046,0.008261,0.194087,0.112765,0.263555,0.108326,0.066428,0.029054,0.037165
1871,0.843416,0.046610,0.000928,0.014269,0.001553,0.004628,0.066750,0.016632,0.000166,0.005049
1872,0.372475,0.174530,0.428691,0.000324,0.002133,0.002517,0.008739,0.003186,0.004117,0.003289
1873,0.995856,0.002879,0.000048,0.000092,0.000381,0.000174,0.000069,0.000444,0.000021,0.000037
1874,0.039428,0.616916,0.032815,0.035407,0.041885,0.141681,0.021046,0.000691,0.063927,0.006204
1875,0.327501,0.104746,0.013828,0.011629,0.020987,0.038989,0.323833,0.090400,0.058433,0.009654
1876,0.976378,0.005624,0.000018,0.000458,0.000409,0.000985,0.004466,0.010600,0.000720,0.000343
1877,0.390234,0.023048,0.016382,0.051950,0.326196,0.077510,0.046137,0.039440,0.000766,0.028336
1878,0.138516,0.059941,0.010361,0.713117,0.012652,0.012357,0.038846,0.001759,0.000278,0.012173
1879,0.917434,0.031648,0.001906,0.002467,0.005970,0.003433,0.017102,0.013432,0.001848,0.004760
1880,0.429146,0.138411,0.243350,0.070752,0.008738,0.058871,0.036128,0.001435,0.000734,0.012435
1881,0.775241,0.030333,0.004444,0.001383,0.043241,0.003478,0.062298,0.059810,0.000421,0.019351
1882,0.000848,0.002343,0.001853,0.933357,0.000120,0.010140,0.000113,0.001095,0.006540,0.043592
1883,0.008203,0.181590,0.801005,0.000634,0.000231,0.003072,0.001892,0.000054,0.003230,0.000091
1884,0.167109,0.799041,0.005786,0.010624,0.003689,0.005119,0.005395,0.001004,0.000543,0.001690
1885,0.536153,0.044875,0.010241,0.099934,0.011306,0.055652,0.140671,0.073053,0.011463,0.016653
1886,0.298165,0.112424,0.003009,0.456877,0.021462,0.081365,0.011227,0.000211,0.000834,0.014426
1887,0.963797,0.028282,0.000041,0.000261,0.001669,0.000774,0.001159,0.003976,0.000015,0.000026
1888,0.428801,0.055365,0.050233,0.012503,0.252704,0.079171,0.072167,0.043151,0.004404,0.001501
1889,0.636153,0.343642,0.000085,0.000744,0.001198,0.000590,0.010678,0.003641,0.000005,0.003264
1890,0.232520,0.174754,0.011069,0.471190,0.043229,0.041757,0.014031,0.001811,0.000179,0.009461
1891,0.933597,0.018259,0.004001,0.001357,0.011084,0.001676,0.012957,0.012997,0.000054,0.004017
1892,0.202155,0.455158,0.112766,0.096472,0.011492,0.057855,0.060319,0.002142,0.000804,0.000838
1893,0.291413,0.021571,0.014654,0.586984,0.000590,0.013958,0.031932,0.035976,0.000812,0.002111
1894,0.313019,0.016883,0.021744,0.189569,0.088224,0.115687,0.099452,0.059584,0.004060,0.091779
1895,0.383983,0.024358,0.120459,0.050477,0.031715,0.105892,0.004208,0.217845,0.000385,0.060680
1896,0.442176,0.058793,0.045771,0.040723,0.046473,0.030449,0.275191,0.008559,0.027892,0.023974
1897,0.862460,0.020748,0.006307,0.003262,0.051494,0.002554,0.005413,0.031583,0.009830,0.006349
1898,0.980808,0.005748,0.001136,0.000029,0.005888,0.000721,0.000656,0.003749,0.000044,0.001220
1899,0.067769,0.009489,0.001323,0.037922,0.667568,0.067427,0.030895,0.001487,0.114680,0.001439
1900,0.765887,0.102592,0.022803,0.002740,0.027680,0.011772,0.006433,0.027145,0.000442,0.032505
1901,0.201176,0.010337,0.003378,0.032843,0.015697,0.093392,0.002811,0.635447,0.002432,0.002487
1902,0.123247,0.010172,0.011576,0.005481,0.001713,0.084898,0.005707,0.751867,0.001705,0.003634
1903,0.483016,0.207846,0.005183,0.248541,0.021302,0.001872,0.003003,0.013273,0.000201,0.015764
1904,0.415094,0.051419,0.009832,0.076212,0.051423,0.074539,0.010504,0.199141,0.003813,0.108022
1905,0.113897,0.274746,0.001436,0.069904,0.135393,0.013256,0.115204,0.000331,0.272574,0.003258
1906,0.536652,0.132896,0.054344,0.015347,0.035319,0.046651,0.079727,0.087472,0.001447,0.010144
1907,0.093670,0.871862,0.004664,0.017594,0.003013,0.005376,0.003510,0.000075,0.000106,0.000129
1908,0.252164,0.009272,0.000472,0.695931,0.009242,0.025172,0.001580,0.004040,0.000009,0.002120
1909,0.894739,0.017297,0.010320,0.009648,0.006854,0.019975,0.008220,0.028549,0.001840,0.002557
1910,0.713585,0.063774,0.037488,0.020996,0.013621,0.064750,0.031043,0.036932,0.001189,0.016621
1911,0.535061,0.074261,0.043628,0.242884,0.004663,0.041357,0.050065,0.001013,0.005741,0.001327
1912,0.361863,0.609095,0.009566,0.001371,0.001763,0.009854,0.006256,0.000124,0.000032,0.000075
1913,0.957735,0.009387,0.001725,0.002553,0.003790,0.012217,0.002198,0.008886,0.000148,0.001360
1914,0.314323,0.650681,0.000011,0.014891,0.000564,0.000084,0.018830,0.000554,0.000061,0.000002
1915,0.078064,0.530912,0.292750,0.027226,0.050790,0.001715,0.001920,0.000170,0.000674,0.015778
1916,0.239909,0.642022,0.071789,0.007100,0.015559,0.005852,0.015073,0.000252,0.000142,0.002302
1917,0.313494,0.270390,0.010298,0.007573,0.018716,0.025099,0.083047,0.065121,0.006439,0.199822
1918,0.773774,0.010333,0.001220,0.013951,0.023861,0.008760,0.015236,0.141949,0.001010,0.009907
1919,0.803802,0.003325,0.000518,0.006766,0.058372,0.003462,0.014790,0.070357,0.000374,0.038235
1920,0.664298,0.092581,0.055709,0.028751,0.012325,0.017115,0.005623,0.118112,0.002397,0.003090
1921,0.989530,0.001514,0.000392,0.000045,0.000617,0.001049,0.001313,0.004986,0.000347,0.000205
1922,0.858436,0.091340,0.006956,0.001161,0.001792,0.003802,0.022894,0.009190,0.001193,0.003235
1923,0.973466,0.024067,0.000516,0.000069,0.000082,0.000152,0.000496,0.000915,0.000057,0.000180
1924,0.368951,0.025719,0.005221,0.428365,0.004413,0.075805,0.038277,0.002922,0.000698,0.049629
1925,0.680424,0.139676,0.003349,0.069973,0.033166,0.012047,0.008140,0.007132,0.006857,0.039235
1926,0.895202,0.063163,0.001392,0.001336,0.001216,0.004876,0.005043,0.024583,0.000710,0.002478
1927,0.006199,0.005679,0.945228,0.001056,0.026700,0.010892,0.002383,0.000015,0.001603,0.000245
1928,0.293701,0.087536,0.035217,0.525745,0.019090,0.022108,0.004731,0.002278,0.000042,0.009553
1929,0.875110,0.040042,0.002751,0.006750,0.001454,0.007603,0.000656,0.002034,0.000016,0.063585
1930,0.015331,0.020762,0.000018,0.932733,0.005798,0.018054,0.004372,0.000012,0.002579,0.000340
1931,0.106689,0.004269,0.096206,0.004886,0.034283,0.010785,0.007384,0.344989,0.369602,0.020907
1932,0.200734,0.107046,0.002093,0.080970,0.215438,0.239107,0.109530,0.003685,0.032298,0.009099
1933,0.109730,0.879962,0.007125,0.000183,0.001320,0.000907,0.000683,0.000040,0.000046,0.000004
1934,0.004421,0.005514,0.018037,0.000705,0.000146,0.958747,0.000664,0.000110,0.011631,0.000025
1935,0.884496,0.037958,0.009193,0.002730,0.022015,0.009360,0.032056,0.000835,0.000221,0.001136
1936,0.831206,0.010837,0.001039,0.016673,0.001255,0.008508,0.063074,0.040842,0.024865,0.001701
1937,0.236343,0.094255,0.114285,0.083604,0.025761,0.223688,0.007809,0.104616,0.095161,0.014477
1938,0.041693,0.705143,0.068810,0.070067,0.039911,0.052364,0.017184,0.000251,0.002469,0.002109
1939,0.850770,0.032912,0.000290,0.001794,0.004144,0.008054,0.023199,0.078016,0.000317,0.000503
1940,0.709522,0.036247,0.006144,0.048594,0.165657,0.012643,0.012750,0.002292,0.000226,0.005925
1941,0.033366,0.000956,0.000025,0.000064,0.024999,0.007608,0.000736,0.924362,0.005167,0.002718
1942,0.788064,0.016573,0.000331,0.001915,0.096790,0.011086,0.061578,0.016755,0.001211,0.005698
1943,0.062104,0.186402,0.005141,0.472671,0.066686,0.031700,0.109874,0.001805,0.000154,0.063464
1944,0.351867,0.147284,0.058603,0.031874,0.017662,0.227190,0.064821,0.028158,0.000194,0.072347
1945,0.922256,0.029914,0.001535,0.002982,0.009286,0.002172,0.015707,0.011434,0.000158,0.004554
1946,0.099141,0.586573,0.052010,0.009193,0.000457,0.114608,0.015424,0.006563,0.011937,0.104094
1947,0.739550,0.059346,0.014766,0.052698,0.035940,0.049543,0.015219,0.021238,0.002128,0.009573
1948,0.267529,0.011622,0.002567,0.012654,0.546380,0.051304,0.019618,0.079612,0.002211,0.006502
1949,0.099633,0.113583,0.693580,0.007726,0.010761,0.036155,0.012244,0.005228,0.003628,0.017462
1950,0.013153,0.000267,0.003191,0.000660,0.000087,0.001138,0.000463,0.938439,0.000372,0.042231
1951,0.149038,0.101639,0.188464,0.002740,0.269960,0.119920,0.040663,0.002449,0.122957,0.002170
1952,0.001304,0.000757,0.993855,0.000013,0.000011,0.003808,0.000032,0.000004,0.000213,0.000003
1953,0.062588,0.935888,0.000047,0.000439,0.000104,0.000021,0.000873,0.000018,0.000002,0.000020
1954,0.242197,0.035280,0.004461,0.003319,0.021138,0.038818,0.040579,0.001410,0.612441,0.000357
1955,0.842852,0.026247,0.035713,0.002349,0.012980,0.030875,0.018082,0.026089,0.002687,0.002125
1956,0.801783,0.088448,0.004481,0.018855,0.010885,0.005635,0.055906,0.008982,0.000219,0.004805
1957,0.664234,0.018571,0.021777,0.094795,0.008187,0.149690,0.001320,0.018003,0.004253,0.019170
1958,0.844980,0.081707,0.011390,0.000987,0.005149,0.001089,0.029734,0.024740,0.000016,0.000208
1959,0.855073,0.061941,0.004017,0.003917,0.050071,0.012713,0.007735,0.002160,0.002008,0.000364
1960,0.914681,0.008198,0.004704,0.005047,0.020112,0.015250,0.002425,0.025537,0.001222,0.002825
1961,0.555871,0.283584,0.002473,0.024034,0.023603,0.008473,0.068442,0.013075,0.000039,0.020404
1962,0.000407,0.000842,0.997541,0.000014,0.000262,0.000771,0.000039,0.000003,0.000059,0.000063
1963,0.042372,0.001596,0.005500,0.000749,0.748604,0.017410,0.008313,0.139171,0.003138,0.033147
1964,0.744893,0.001345,0.001313,0.000197,0.000618,0.000327,0.000871,0.240256,0.000199,0.009981
1965,0.002618,0.000016,0.000229,0.000008,0.002922,0.000458,0.000306,0.991635,0.000190,0.001617
1966,0.029506,0.951293,0.016654,0.000123,0.000150,0.000861,0.001305,0.000010,0.000026,0.000071
1967,0.002297,0.003796,0.871160,0.000612,0.028799,0.002441,0.000732,0.000082,0.089926,0.000155
1968,0.088082,0.005064,0.000118,0.000707,0.481544,0.001836,0.388832,0.027303,0.000071,0.006444
1969,0.495018,0.199358,0.033312,0.014913,0.051842,0.042458,0.106506,0.016355,0.034980,0.005259
1970,0.008693,0.007759,0.000086,0.979877,0.000100,0.002109,0.000320,0.000044,0.000096,0.000917
1971,0.979371,0.003210,0.003558,0.000216,0.008190,0.002913,0.000859,0.000959,0.000104,0.000621
1972,0.045399,0.012215,0.003130,0.854050,0.078403,0.000429,0.005359,0.000289,0.000035,0.000690
1973,0.601423,0.022670,0.003017,0.000672,0.008956,0.003124,0.120759,0.234339,0.000116,0.004924
1974,0.251461,0.654107,0.079937,0.000368,0.002515,0.002605,0.007048,0.000898,0.000118,0.000943
1975,0.822601,0.012608,0.000904,0.000080,0.004317,0.000349,0.063270,0.089712,0.002528,0.003631
1976,0.941778,0.012071,0.001359,0.009690,0.005510,0.005749,0.014877,0.004560,0.000647,0.003760
1977,0.403877,0.039928,0.009047,0.141952,0.182694,0.172806,0.033933,0.009889,0.000676,0.005199
1978,0.661686,0.007506,0.015245,0.033270,0.058697,0.073587,0.031519,0.081638,0.010927,0.025926
1979,0.437407,0.042956,0.001979,0.000365,0.021830,0.488220,0.002676,0.000232,0.004330,0.000006
1980,0.634729,0.126258,0.021962,0.016455,0.007730,0.004639,0.014702,0.084424,0.060976,0.028126
1981,0.608627,0.007042,0.019046,0.006624,0.119374,0.167933,0.000783,0.066706,0.002013,0.001851
1982,0.562379,0.046606,0.030041,0.052484,0.023256,0.151481,0.041278,0.011301,0.071317,0.009856
1983,0.917277,0.004107,0.012554,0.000296,0.047887,0.008996,0.004152,0.003875,0.000262,0.000593
1984,0.763002,0.040758,0.001596,0.002714,0.078154,0.017431,0.068303,0.025629,0.001498,0.000916
1985,0.014965,0.935846,0.033728,0.000775,0.000212,0.014078,0.000030,0.000001,0.000356,0.000009
1986,0.023353,0.001763,0.102796,0.088172,0.177118,0.565330,0.010294,0.000203,0.029918,0.001052
1987,0.438233,0.347511,0.072125,0.004974,0.053074,0.008314,0.023544,0.002791,0.000632,0.048803
1988,0.595971,0.120474,0.014697,0.012688,0.151678,0.039081,0.017930,0.033096,0.000514,0.013872
