Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
551,0.957141,0.027614,0.003512,0.004613,0.000539,0.004131,0.001054,0.001085,0.000004,0.000308
552,0.006344,0.025884,0.000726,0.960764,0.001229,0.004186,0.000448,0.000027,0.000063,0.000329
553,0.541064,0.036667,0.039338,0.002942,0.013201,0.116580,0.007964,0.182459,0.001559,0.058227
554,0.206289,0.003080,0.003610,0.182969,0.034052,0.054312,0.221667,0.086826,0.014270,0.192927
555,0.244246,0.002880,0.001821,0.002075,0.001702,0.002846,0.000277,0.737303,0.000266,0.006584
556,0.034365,0.963211,0.002178,0.000019,0.000033,0.000038,0.000015,0.000118,0.000001,0.000022
557,0.969053,0.008325,0.003116,0.000768,0.001611,0.008297,0.001160,0.007167,0.000025,0.000478
558,0.009771,0.001172,0.000231,0.039486,0.166674,0.001211,0.509682,0.008407,0.001524,0.261841
559,0.345776,0.276886,0.011235,0.211951,0.026454,0.060575,0.008467,0.016030,0.037312,0.005314
560,0.387001,0.201654,0.034405,0.257794,0.035540,0.020175,0.008502,0.034216,0.001757,0.018955
561,0.918128,0.018276,0.002384,0.004690,0.021795,0.008193,0.011961,0.013409,0.000282,0.000881
562,0.412704,0.021028,0.006649,0.378947,0.013856,0.128885,0.021935,0.007202,0.001211,0.007583
563,0.008881,0.860903,0.020551,0.012040,0.002548,0.000311,0.003371,0.000098,0.091217,0.000080
564,0.042199,0.034901,0.056966,0.002586,0.003840,0.224738,0.000826,0.004360,0.530534,0.099049
565,0.485948,0.244965,0.003425,0.059149,0.015257,0.033969,0.111698,0.042135,0.000583,0.002872
566,0.943713,0.010620,0.000416,0.001504,0.004743,0.002288,0.002172,0.032606,0.001146,0.000791
567,0.721188,0.092138,0.006324,0.077147,0.002451,0.044045,0.003874,0.049202,0.001311,0.002320
568,0.001841,0.001266,0.001130,0.002403,0.000230,0.004548,0.011504,0.032381,0.000090,0.944607
569,0.056203,0.932570,0.000845,0.003005,0.001470,0.004143,0.000078,0.000144,0.000281,0.001261
570,0.013393,0.005513,0.015339,0.917712,0.024325,0.001954,0.006906,0.000187,0.000002,0.014670
571,0.116866,0.005869,0.000542,0.003120,0.020861,0.015622,0.126876,0.703974,0.000281,0.005987
572,0.804768,0.082215,0.014600,0.033747,0.032304,0.009359,0.014010,0.002146,0.003108,0.003743
573,0.981119,0.001587,0.000079,0.002605,0.007063,0.001762,0.001497,0.003853,0.000008,0.000426
574,0.957614,0.007420,0.000235,0.002333,0.021087,0.000889,0.002182,0.007711,0.000223,0.000306
575,0.383649,0.190902,0.005608,0.296852,0.030317,0.022241,0.064206,0.002110,0.000252,0.003863
576,0.005528,0.033037,0.961158,0.000004,0.000040,0.000028,0.000140,0.000039,0.000021,0.000006
577,0.274626,0.553836,0.000661,0.095045,0.013875,0.011565,0.034104,0.010231,0.002414,0.003644
578,0.976303,0.014852,0.000137,0.001034,0.002670,0.002740,0.001174,0.000490,0.000030,0.000569
579,0.137335,0.234018,0.044261,0.203929,0.064666,0.265314,0.025764,0.011304,0.002783,0.010625
580,0.044312,0.950945,0.003932,0.000176,0.000025,0.000211,0.000180,0.000005,0.000210,0.000002
581,0.083467,0.020094,0.697955,0.009932,0.000124,0.082761,0.000755,0.051648,0.000803,0.052460
582,0.128070,0.032688,0.003170,0.642614,0.004271,0.065580,0.009616,0.029597,0.008458,0.075936
583,0.803104,0.001897,0.000944,0.001999,0.021816,0.010253,0.003409,0.132394,0.000720,0.023465
584,0.255222,0.009206,0.010297,0.025006,0.419133,0.099176,0.036775,0.110541,0.032241,0.002403
585,0.050038,0.840961,0.000057,0.060392,0.004219,0.003962,0.038343,0.000431,0.000127,0.001470
586,0.898680,0.016257,0.003963,0.000323,0.003725,0.007229,0.009530,0.059955,0.000070,0.000267
587,0.884005,0.012967,0.001664,0.008538,0.076638,0.008657,0.004904,0.001293,0.000800,0.000533
588,0.938952,0.043664,0.003875,0.000253,0.000859,0.001139,0.000426,0.004451,0.000429,0.005952
589,0.451023,0.298679,0.042123,0.003487,0.167060,0.003944,0.030818,0.002166,0.000076,0.000622
590,0.947869,0.010065,0.003032,0.000582,0.022520,0.002149,0.002005,0.010147,0.001374,0.000256
591,0.769789,0.229970,0.000021,0.000004,0.000141,0.000016,0.000002,0.000054,0.000002,0.000001
592,0.869829,0.012805,0.008855,0.005060,0.015679,0.046323,0.018570,0.018779,0.001853,0.002247
593,0.933838,0.011880,0.000347,0.006346,0.031497,0.009986,0.001927,0.003154,0.000522,0.000504
594,0.850672,0.078530,0.003541,0.007474,0.011456,0.005368,0.028915,0.009228,0.000211,0.004603
595,0.905088,0.066280,0.002359,0.002209,0.012647,0.003669,0.003255,0.001409,0.000072,0.003012
596,0.924018,0.000547,0.000366,0.000014,0.000392,0.001553,0.001585,0.071186,0.000079,0.000261
597,0.370157,0.025216,0.030510,0.054125,0.087234,0.171987,0.008212,0.062192,0.071075,0.119292
598,0.852477,0.027581,0.006365,0.001967,0.000704,0.003756,0.001673,0.078787,0.023337,0.003355
599,0.648521,0.172012,0.007310,0.051615,0.008054,0.040423,0.017159,0.004349,0.024987,0.025570
600,0.821738,0.035723,0.007449,0.011483,0.062157,0.047103,0.010313,0.002384,0.000243,0.001407
601,0.630049,0.023064,0.011929,0.031293,0.209253,0.043241,0.002929,0.041806,0.005319,0.001117
602,0.382111,0.399404,0.105431,0.005092,0.024098,0.019503,0.051038,0.009554,0.001010,0.002759
603,0.679597,0.096299,0.114319,0.001238,0.015307,0.009366,0.037823,0.041202,0.001502,0.003346
604,0.796547,0.051827,0.000106,0.007130,0.129981,0.001659,0.001046,0.010750,0.000020,0.000933
605,0.072069,0.661280,0.160572,0.029320,0.000878,0.062642,0.001513,0.001708,0.000544,0.009474
606,0.578895,0.010628,0.000546,0.000497,0.401767,0.000806,0.003180,0.002036,0.000033,0.001612
607,0.827228,0.072972,0.003111,0.027413,0.033655,0.013269,0.008954,0.000615,0.001228,0.011555
608,0.329487,0.001134,0.000977,0.001182,0.002110,0.000549,0.007529,0.612050,0.000186,0.044797
609,0.079035,0.634753,0.102977,0.015361,0.012580,0.063987,0.039158,0.002609,0.045587,0.003954
610,0.817287,0.060199,0.039487,0.002287,0.020021,0.002240,0.037917,0.002087,0.000054,0.018421
611,0.212138,0.013011,0.019332,0.005491,0.083781,0.067487,0.022173,0.425512,0.016046,0.135029
612,0.918420,0.036861,0.002237,0.002803,0.018739,0.008080,0.010760,0.001107,0.000349,0.000643
613,0.008727,0.011705,0.285527,0.013398,0.070582,0.609766,0.000095,0.000007,0.000147,0.000046
614,0.011271,0.061303,0.880770,0.000680,0.001310,0.035748,0.007089,0.000051,0.001744,0.000034
615,0.033832,0.000508,0.000159,0.012355,0.215931,0.002611,0.004427,0.729277,0.000120,0.000781
616,0.007290,0.047444,0.413914,0.000070,0.000348,0.439106,0.040946,0.003291,0.047348,0.000243
617,0.442902,0.008265,0.003546,0.027585,0.026884,0.099989,0.264625,0.123946,0.000000,0.002259
618,0.992792,0.004784,0.000093,0.000280,0.000115,0.000075,0.001519,0.000232,0.000029,0.000081
619,0.142423,0.792623,0.011945,0.015096,0.000276,0.005611,0.031107,0.000370,0.000075,0.000475
620,0.951192,0.015585,0.000410,0.000326,0.020786,0.001698,0.004432,0.004339,0.000233,0.000999
621,0.922754,0.005300,0.001979,0.003550,0.001826,0.010373,0.002425,0.014495,0.016909,0.020387
622,0.934810,0.047387,0.000921,0.000570,0.001728,0.005632,0.001874,0.001372,0.000891,0.004816
623,0.955831,0.001590,0.000549,0.000091,0.018601,0.001197,0.001612,0.017394,0.000031,0.003103
624,0.820901,0.063717,0.015280,0.002655,0.017806,0.039128,0.036577,0.001521,0.000373,0.002042
625,0.072424,0.719585,0.073730,0.052102,0.005499,0.001244,0.072700,0.000155,0.000175,0.002385
626,0.494702,0.105926,0.014229,0.091186,0.122159,0.085560,0.027580,0.048582,0.005899,0.004176
627,0.180052,0.055953,0.013629,0.052716,0.148573,0.027049,0.370841,0.012849,0.000530,0.137808
628,0.978445,0.011289,0.000238,0.000891,0.005845,0.001771,0.000524,0.000820,0.000165,0.000013
629,0.657892,0.008642,0.071441,0.002300,0.054831,0.152817,0.000401,0.049804,0.001665,0.000208
630,0.000178,0.000839,0.000003,0.993509,0.002548,0.000054,0.002562,0.000227,0.000000,0.000080
631,0.143320,0.169780,0.105650,0.456976,0.014327,0.055890,0.027606,0.001747,0.010468,0.014235
632,0.950859,0.027518,0.001448,0.000217,0.004181,0.002489,0.004153,0.008474,0.000202,0.000459
633,0.030257,0.968475,0.000413,0.000246,0.000222,0.000125,0.000239,0.000013,0.000006,0.000003
634,0.239656,0.424875,0.068936,0.004666,0.001989,0.249119,0.002687,0.002564,0.004482,0.001025
635,0.877303,0.048177,0.000257,0.038369,0.002150,0.011131,0.004770,0.017654,0.000036,0.000154
636,0.138634,0.042417,0.010076,0.736111,0.003617,0.041336,0.019463,0.004035,0.001647,0.002664
637,0.002960,0.000855,0.976773,0.000007,0.000164,0.018399,0.000002,0.000004,0.000834,0.000001
638,0.962777,0.012558,0.001916,0.000847,0.002653,0.001379,0.002475,0.013576,0.000241,0.001579
639,0.907677,0.017856,0.004879,0.001067,0.025245,0.004781,0.030750,0.005271,0.000292,0.002182
640,0.452508,0.053445,0.002061,0.021004,0.006257,0.346503,0.004455,0.099402,0.003467,0.010898
641,0.454053,0.311752,0.022121,0.000731,0.015335,0.000843,0.063919,0.006583,0.000023,0.124641
642,0.024915,0.006702,0.000171,0.959559,0.001461,0.000641,0.005051,0.000943,0.000067,0.000492
643,0.117387,0.002193,0.006243,0.002078,0.001466,0.007121,0.000152,0.846285,0.000311,0.016765
644,0.414368,0.009179,0.006429,0.001508,0.009850,0.026287,0.000791,0.528858,0.001834,0.000897
645,0.739254,0.003802,0.001824,0.000019,0.032230,0.000323,0.130300,0.091266,0.000472,0.000512
646,0.978228,0.004960,0.002212,0.000339,0.001137,0.000782,0.004393,0.002523,0.000169,0.005257
647,0.087753,0.823869,0.009702,0.008087,0.009499,0.044794,0.013239,0.000961,0.000172,0.001923
648,0.022670,0.028459,0.000265,0.808072,0.025286,0.033966,0.059352,0.000430,0.008957,0.012542
649,0.749615,0.064402,0.010934,0.074867,0.023946,0.033886,0.017482,0.007242,0.009727,0.007897
650,0.960243,0.007721,0.001397,0.003287,0.001635,0.008516,0.000471,0.015113,0.000146,0.001471
651,0.007543,0.010697,0.974624,0.000686,0.001290,0.001654,0.000699,0.000054,0.002618,0.000134
652,0.725922,0.237344,0.003664,0.000025,0.003481,0.003330,0.000145,0.000585,0.025442,0.000060
653,0.061413,0.017577,0.215018,0.003313,0.011262,0.644198,0.001624,0.018570,0.024194,0.002832
654,0.007411,0.388587,0.593209,0.002078,0.000325,0.000507,0.004834,0.000008,0.000166,0.002876
655,0.020386,0.928478,0.005206,0.025618,0.005353,0.004342,0.000382,0.000295,0.000784,0.009156
656,0.096027,0.000449,0.001145,0.000715,0.002512,0.000738,0.001028,0.874627,0.000198,0.022561
657,0.459863,0.010135,0.003114,0.163195,0.008560,0.158538,0.013284,0.138056,0.038809,0.006446
658,0.765055,0.029983,0.009328,0.059137,0.015400,0.006442,0.009865,0.014250,0.068154,0.022386
659,0.890756,0.005967,0.001692,0.006666,0.064923,0.028738,0.000071,0.001004,0.000023,0.000159
660,0.067179,0.015477,0.006225,0.865870,0.000405,0.037846,0.002216,0.000373,0.003906,0.000502
661,0.000467,0.006454,0.951503,0.000456,0.001432,0.039096,0.000082,0.000001,0.000503,0.000006
662,0.911813,0.001170,0.001606,0.003031,0.005298,0.003834,0.004653,0.044047,0.000030,0.024517
663,0.400968,0.026761,0.001415,0.385687,0.091947,0.045752,0.017225,0.000753,0.003801,0.025690
664,0.397575,0.494516,0.007459,0.031726,0.006851,0.039813,0.009162,0.000811,0.010839,0.001248
665,0.168552,0.058361,0.003799,0.722618,0.006299,0.016415,0.020561,0.000481,0.000087,0.002827
666,0.369147,0.041979,0.050011,0.006120,0.231341,0.195706,0.037417,0.018519,0.006875,0.042883
667,0.004555,0.002638,0.062343,0.025679,0.173088,0.006458,0.024676,0.000957,0.690662,0.008944
668,0.893265,0.021547,0.003173,0.000719,0.014390,0.008900,0.003267,0.051586,0.001021,0.002132
669,0.015845,0.013708,0.863856,0.000431,0.008739,0.022944,0.037545,0.007437,0.017089,0.012406
670,0.206844,0.009659,0.009317,0.003634,0.176730,0.010000,0.146863,0.374857,0.007595,0.054502
671,0.718301,0.251169,0.002075,0.004421,0.002012,0.000925,0.012347,0.007968,0.000026,0.000757
672,0.462713,0.168459,0.001438,0.067202,0.048006,0.003182,0.241513,0.000532,0.000062,0.006894
673,0.907852,0.078966,0.007834,0.000068,0.000738,0.001009,0.003354,0.000145,0.000023,0.000011
674,0.956938,0.002027,0.000767,0.002265,0.008389,0.004966,0.003536,0.017756,0.000280,0.003077
675,0.693553,0.008892,0.001078,0.012266,0.074871,0.056094,0.026619,0.103440,0.000383,0.022805
676,0.983089,0.006859,0.000271,0.000056,0.000916,0.002521,0.000208,0.005876,0.000024,0.000181
677,0.948526,0.021173,0.001067,0.002634,0.001878,0.007938,0.011943,0.003667,0.000005,0.001171
678,0.881260,0.033531,0.000319,0.002640,0.006517,0.005323,0.040989,0.022606,0.000017,0.006799
679,0.690594,0.206642,0.002790,0.000294,0.051686,0.013156,0.009615,0.019353,0.004604,0.001266
680,0.882019,0.055596,0.001445,0.002480,0.052834,0.002297,0.002865,0.000037,0.000021,0.000406
681,0.955000,0.004602,0.000814,0.000146,0.013691,0.023532,0.000792,0.000842,0.000531,0.000047
682,0.966084,0.000728,0.000536,0.000963,0.004616,0.013694,0.002237,0.010935,0.000023,0.000184
683,0.831875,0.022813,0.005986,0.000295,0.007598,0.000368,0.019009,0.021919,0.000045,0.090091
684,0.274941,0.386061,0.011114,0.054315,0.087710,0.097697,0.061298,0.007132,0.000559,0.019173
685,0.056585,0.004375,0.000347,0.811859,0.029820,0.002355,0.019630,0.003642,0.000103,0.071283
686,0.378799,0.180671,0.018266,0.019449,0.025495,0.143496,0.009215,0.191329,0.002314,0.030966
687,0.676570,0.162305,0.002789,0.031138,0.031883,0.017671,0.024889,0.043631,0.000952,0.008172
688,0.240564,0.223766,0.163635,0.116488,0.042751,0.156415,0.007806,0.002635,0.001548,0.044394
689,0.011479,0.429133,0.538909,0.008826,0.000698,0.000519,0.000156,0.000008,0.010252,0.000020
690,0.952867,0.039809,0.001250,0.000283,0.000599,0.000452,0.000337,0.004155,0.000044,0.000203
691,0.963035,0.002491,0.002581,0.000651,0.016287,0.001400,0.000663,0.012157,0.000226,0.000508
692,0.509654,0.073077,0.004086,0.021449,0.016704,0.138808,0.201967,0.013335,0.000462,0.020458
693,0.836237,0.120378,0.009060,0.001383,0.003780,0.005417,0.014325,0.002703,0.000012,0.006704
694,0.892797,0.091343,0.001422,0.000159,0.002091,0.002067,0.005428,0.003368,0.000104,0.001221
695,0.102444,0.007239,0.000378,0.233324,0.014250,0.312784,0.001491,0.320419,0.001588,0.006084
696,0.925797,0.008843,0.000320,0.001302,0.051474,0.003882,0.006482,0.000939,0.000091,0.000870
697,0.973909,0.015594,0.002585,0.000156,0.001743,0.003066,0.001110,0.001452,0.000038,0.000347
698,0.070302,0.013246,0.032305,0.005338,0.272760,0.570322,0.019801,0.004206,0.010967,0.000752
699,0.583907,0.109792,0.047608,0.083580,0.030673,0.038571,0.084395,0.011192,0.001196,0.009086
700,0.757471,0.179372,0.034938,0.001697,0.004293,0.010275,0.001053,0.004810,0.000204,0.005888
701,0.027654,0.933653,0.036038,0.000155,0.000137,0.001210,0.000812,0.000039,0.000173,0.000129
702,0.048853,0.910056,0.013497,0.016946,0.001388,0.001692,0.006076,0.001072,0.000351,0.000070
703,0.993715,0.000729,0.000792,0.000062,0.002162,0.000960,0.000390,0.001052,0.000064,0.000074
704,0.511085,0.117526,0.035531,0.128100,0.039936,0.034290,0.080961,0.044282,0.002771,0.005519
705,0.925433,0.053755,0.001085,0.006487,0.003657,0.000759,0.003193,0.003824,0.000024,0.001782
706,0.489530,0.416282,0.004985,0.008116,0.015442,0.016841,0.038598,0.004498,0.005192,0.000515
707,0.962116,0.014513,0.001471,0.000596,0.003249,0.014599,0.000493,0.002439,0.000285,0.000239
708,0.203637,0.003578,0.004635,0.174028,0.247823,0.291818,0.057217,0.014350,0.001364,0.001550
709,0.440575,0.191249,0.001668,0.082008,0.007544,0.199139,0.057266,0.014764,0.002900,0.002887
710,0.908829,0.010382,0.025545,0.000629,0.026923,0.010057,0.014741,0.002096,0.000019,0.000778
711,0.921309,0.015362,0.001734,0.002914,0.012715,0.015186,0.006298,0.023533,0.000749,0.000200
712,0.023234,0.740285,0.044102,0.162551,0.008631,0.002568,0.006481,0.000081,0.012006,0.000061
713,0.927708,0.031074,0.006419,0.001403,0.006285,0.001680,0.001446,0.016521,0.000033,0.007430
714,0.912648,0.068034,0.006281,0.000368,0.007213,0.002612,0.000406,0.001165,0.000150,0.001123
715,0.432661,0.020667,0.003790,0.070105,0.049342,0.051836,0.301927,0.040227,0.003507,0.025938
716,0.492558,0.045499,0.200895,0.004043,0.143044,0.018295,0.080014,0.010594,0.001912,0.003145
717,0.947389,0.019442,0.001087,0.001846,0.003964,0.002963,0.010176,0.011730,0.000860,0.000544
718,0.010138,0.012565,0.020545,0.032785,0.054540,0.103168,0.019854,0.001451,0.715799,0.029154
719,0.922525,0.045079,0.000059,0.003857,0.025709,0.000598,0.001367,0.000493,0.000115,0.000197
720,0.810586,0.074434,0.003307,0.004861,0.047535,0.002005,0.050599,0.005516,0.001028,0.000129
721,0.173690,0.034983,0.051077,0.003095,0.495381,0.073417,0.130049,0.006741,0.008990,0.022577
722,0.084738,0.790753,0.033764,0.042796,0.019475,0.025304,0.000240,0.000545,0.001243,0.001141
723,0.030239,0.007826,0.005318,0.011862,0.001652,0.207460,0.003037,0.711684,0.006883,0.014041
724,0.015546,0.978579,0.002443,0.000746,0.000051,0.001335,0.001127,0.000033,0.000116,0.000024
725,0.073269,0.185369,0.591258,0.010949,0.006067,0.116782,0.013025,0.000312,0.001865,0.001104
726,0.917902,0.022449,0.004711,0.007840,0.002766,0.010796,0.005888,0.007276,0.001433,0.018938
727,0.003055,0.002625,0.799891,0.004086,0.156514,0.002924,0.003982,0.000027,0.025453,0.001443
728,0.830252,0.012501,0.021162,0.000244,0.002851,0.005489,0.001510,0.030704,0.000437,0.094849
729,0.931916,0.019281,0.000427,0.001606,0.004310,0.001525,0.033621,0.005486,0.000036,0.001792
730,0.614349,0.024202,0.007983,0.078509,0.043314,0.114815,0.014427,0.081094,0.002212,0.019095
731,0.965791,0.002888,0.000482,0.000093,0.024279,0.001099,0.000827,0.002998,0.001278,0.000263
732,0.782914,0.125734,0.004496,0.036368,0.006449,0.013871,0.006435,0.006403,0.000555,0.016775
733,0.143777,0.029571,0.003233,0.018550,0.104172,0.645219,0.004248,0.043636,0.007192,0.000401
734,0.587984,0.084155,0.010215,0.137046,0.016833,0.009634,0.007775,0.139285,0.004340,0.002733
735,0.209562,0.006070,0.000957,0.012675,0.157849,0.014084,0.022894,0.574176,0.000425,0.001307
736,0.933904,0.005486,0.004564,0.000270,0.019878,0.015925,0.000632,0.019086,0.000053,0.000203
737,0.823034,0.106434,0.043167,0.002543,0.002392,0.005643,0.001046,0.010447,0.000372,0.004924
738,0.261191,0.636410,0.004651,0.024846,0.008492,0.031730,0.007253,0.005065,0.006632,0.013730
739,0.206339,0.170475,0.019069,0.172697,0.037213,0.182403,0.169809,0.021764,0.011974,0.008257
740,0.966775,0.009375,0.000295,0.000289,0.001739,0.000328,0.006586,0.010534,0.000039,0.004041
741,0.763417,0.058727,0.003133,0.077856,0.042176,0.016005,0.002984,0.002143,0.000130,0.033428
742,0.570430,0.406579,0.004422,0.003145,0.001142,0.010554,0.003199,0.000392,0.000004,0.000134
743,0.305265,0.127659,0.343500,0.033925,0.004813,0.037832,0.002662,0.101804,0.036408,0.006133
744,0.633954,0.009324,0.003064,0.003908,0.035440,0.003926,0.030249,0.223201,0.000205,0.056730
745,0.287013,0.114797,0.018088,0.429136,0.050482,0.032984,0.017740,0.005175,0.011766,0.032819
746,0.129783,0.044723,0.416536,0.005768,0.005555,0.031370,0.353872,0.000988,0.003293,0.008112
747,0.074149,0.073297,0.007889,0.249141,0.037341,0.125378,0.391239,0.002830,0.016359,0.022376
748,0.588881,0.013606,0.000523,0.024616,0.184716,0.027912,0.129406,0.004381,0.000277,0.025682
749,0.548990,0.054073,0.000897,0.221773,0.073161,0.030256,0.037685,0.026184,0.005561,0.001421
750,0.790516,0.012544,0.007903,0.004749,0.012559,0.008866,0.088585,0.049927,0.000163,0.024188
751,0.688063,0.007381,0.001546,0.002964,0.039624,0.057586,0.011834,0.179090,0.005912,0.006001
752,0.001171,0.057818,0.936770,0.000017,0.000037,0.004087,0.000071,0.000001,0.000019,0.000007
753,0.250111,0.368175,0.006337,0.068342,0.011035,0.033109,0.141010,0.023003,0.000872,0.098005
754,0.567170,0.024676,0.065692,0.014410,0.103445,0.063068,0.023341,0.049024,0.000344,0.088831
755,0.006865,0.000236,0.001104,0.068844,0.015890,0.413857,0.000693,0.020389,0.441605,0.030516
756,0.926630,0.034088,0.001100,0.001163,0.002470,0.021291,0.004601,0.002364,0.000050,0.006243
757,0.768159,0.005622,0.001075,0.002892,0.012212,0.168610,0.006659,0.032492,0.001094,0.001186
758,0.840395,0.057794,0.000887,0.013720,0.028357,0.023079,0.019943,0.013961,0.001171,0.000692
759,0.686129,0.116985,0.015829,0.007363,0.010360,0.044883,0.022740,0.077819,0.003209,0.014683
760,0.986438,0.007318,0.001620,0.000408,0.000295,0.000712,0.001428,0.000837,0.000001,0.000942
761,0.700776,0.165848,0.005001,0.006693,0.013776,0.013051,0.090841,0.003106,0.000127,0.000782
762,0.989585,0.005378,0.000334,0.000634,0.000949,0.000930,0.000215,0.000931,0.000048,0.000995
763,0.948620,0.009667,0.001821,0.001842,0.027484,0.002216,0.002016,0.002828,0.000075,0.003430
764,0.131365,0.108047,0.004405,0.276342,0.009326,0.403543,0.023615,0.011086,0.003741,0.028529
765,0.989188,0.001515,0.000472,0.000190,0.000227,0.001064,0.000193,0.005554,0.000182,0.001414
766,0.709789,0.084903,0.128430,0.010395,0.035115,0.009759,0.017812,0.000064,0.003208,0.000526
767,0.907713,0.014514,0.001484,0.004766,0.019931,0.001813,0.031922,0.015147,0.002035,0.000675
768,0.348792,0.133523,0.036585,0.278757,0.073181,0.027334,0.063471,0.003843,0.000720,0.033795
769,0.089381,0.000656,0.001135,0.004962,0.019587,0.138613,0.034253,0.665696,0.034142,0.011576
770,0.929632,0.063480,0.003470,0.000182,0.000186,0.000384,0.000091,0.001362,0.000019,0.001194
771,0.904126,0.033648,0.001566,0.000119,0.003638,0.003913,0.030148,0.019267,0.000158,0.003417
772,0.973191,0.004851,0.000085,0.000667,0.000671,0.004736,0.000836,0.011352,0.001296,0.002315
773,0.378234,0.091462,0.017227,0.004843,0.039446,0.030281,0.428044,0.008170,0.000635,0.001660
774,0.985368,0.001416,0.000088,0.000173,0.004027,0.001342,0.000409,0.005735,0.001041,0.000401
775,0.417263,0.002389,0.004608,0.001512,0.518626,0.023675,0.011332,0.014936,0.001881,0.003777
776,0.045213,0.023368,0.002203,0.834646,0.008248,0.012899,0.049965,0.000877,0.012610,0.009972
777,0.963059,0.009554,0.002460,0.000140,0.001536,0.002208,0.000777,0.016306,0.002506,0.001454
778,0.878868,0.016355,0.033412,0.000766,0.031206,0.024131,0.010990,0.003399,0.000724,0.000148
779,0.748200,0.067122,0.007946,0.003933,0.045360,0.005978,0.021149,0.079802,0.004123,0.016386
780,0.190285,0.075741,0.027836,0.005971,0.217669,0.019657,0.124146,0.037339,0.002746,0.298610
781,0.915814,0.016532,0.002631,0.002703,0.006927,0.035202,0.007674,0.009644,0.001243,0.001629
782,0.311994,0.008918,0.001366,0.006458,0.061391,0.015426,0.386894,0.193236,0.002254,0.012064
783,0.959424,0.011782,0.000765,0.000439,0.023441,0.000046,0.000989,0.001606,0.000002,0.001507
784,0.039602,0.044761,0.556508,0.041044,0.093749,0.004746,0.050186,0.000155,0.166190,0.003060
785,0.733967,0.154577,0.001050,0.026303,0.032224,0.014161,0.030525,0.002703,0.000268,0.004221
786,0.933075,0.031611,0.004032,0.002564,0.003640,0.002695,0.001219,0.020373,0.000291,0.000501
787,0.259065,0.719525,0.006935,0.002689,0.002909,0.004506,0.003186,0.000777,0.000157,0.000251
788,0.001063,0.000444,0.988361,0.000024,0.000299,0.000146,0.001252,0.000059,0.008085,0.000268
789,0.774113,0.006443,0.008249,0.000232,0.000477,0.001243,0.000611,0.201927,0.003258,0.003447
790,0.949004,0.021227,0.000615,0.005473,0.008841,0.000983,0.002751,0.001608,0.000004,0.009493
791,0.966115,0.015602,0.000060,0.001464,0.001002,0.003952,0.003699,0.002425,0.000132,0.005549
792,0.875703,0.077239,0.003838,0.000470,0.003950,0.002913,0.003282,0.021097,0.000034,0.011473
793,0.400328,0.001472,0.001185,0.000311,0.000919,0.017269,0.000167,0.574250,0.003891,0.000209
794,0.008536,0.003016,0.959317,0.000046,0.009976,0.006991,0.003135,0.001320,0.006956,0.000707
795,0.566084,0.345321,0.003466,0.014354,0.032316,0.016603,0.003306,0.014788,0.001229,0.002534
796,0.895589,0.002695,0.000922,0.006774,0.009023,0.068647,0.002484,0.010039,0.000354,0.003472
797,0.290891,0.032392,0.173505,0.028228,0.039161,0.114452,0.015530,0.008396,0.004221,0.293224
798,0.692364,0.004266,0.000759,0.003400,0.001888,0.004395,0.011654,0.278479,0.000080,0.002716
799,0.942406,0.018168,0.004006,0.001396,0.007053,0.006381,0.003720,0.013895,0.001751,0.001226
800,0.202869,0.042599,0.540268,0.012997,0.030840,0.027877,0.064683,0.023957,0.007282,0.046629
801,0.365568,0.016001,0.021005,0.000228,0.001354,0.019044,0.002931,0.234881,0.335109,0.003879
802,0.862152,0.084643,0.001860,0.011000,0.007076,0.005213,0.025932,0.000734,0.000205,0.001184
803,0.048675,0.050286,0.017149,0.071614,0.038342,0.656129,0.052142,0.041450,0.019507,0.004705
804,0.956202,0.014796,0.000298,0.005946,0.012785,0.004572,0.004551,0.000628,0.000136,0.000087
805,0.946891,0.015272,0.000860,0.000433,0.006899,0.011784,0.002356,0.014796,0.000452,0.000256
806,0.092638,0.851319,0.000993,0.009572,0.025552,0.000729,0.018559,0.000343,0.000234,0.000062
807,0.906385,0.046266,0.000880,0.016092,0.018376,0.007679,0.001742,0.000872,0.000181,0.001527
808,0.974939,0.018124,0.000338,0.000478,0.001720,0.000748,0.001253,0.001266,0.000003,0.001130
809,0.573596,0.008601,0.001192,0.014734,0.025728,0.129420,0.001848,0.240307,0.001829,0.002744
810,0.248681,0.565855,0.017050,0.002055,0.017661,0.008344,0.135715,0.002498,0.001519,0.000623
811,0.635078,0.332310,0.002322,0.000209,0.016997,0.005092,0.000034,0.007808,0.000115,0.000034
812,0.395332,0.031203,0.041312,0.015118,0.130876,0.060394,0.073837,0.076331,0.011893,0.163706
813,0.085667,0.843967,0.033414,0.001362,0.005449,0.001356,0.028200,0.000165,0.000236,0.000183
814,0.945111,0.008451,0.002395,0.001814,0.012982,0.003083,0.007511,0.007448,0.000035,0.011170
815,0.000578,0.997444,0.001454,0.000002,0.000011,0.000010,0.000324,0.000002,0.000175,0.000000
816,0.935971,0.001608,0.000436,0.000002,0.000976,0.000101,0.000688,0.054504,0.000594,0.005121
817,0.105601,0.020844,0.000797,0.358302,0.062964,0.365769,0.003917,0.049726,0.029520,0.002559
818,0.857704,0.021453,0.008308,0.028139,0.012781,0.015496,0.034082,0.018585,0.000661,0.002790
