Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
625,0.098177,0.484022,0.157860,0.177859,0.005334,0.008540,0.059523,0.001112,0.000418,0.007156
626,0.595338,0.085808,0.027288,0.047438,0.091744,0.066004,0.024879,0.050112,0.007290,0.004098
627,0.414898,0.094240,0.018601,0.019073,0.110972,0.030584,0.136943,0.022071,0.000692,0.151925
628,0.930106,0.039163,0.001479,0.003636,0.016014,0.005526,0.001270,0.001865,0.000643,0.000298
629,0.556987,0.007363,0.248913,0.001982,0.080298,0.081717,0.002139,0.019325,0.001047,0.000229
630,0.006151,0.348295,0.000375,0.545840,0.060506,0.002417,0.017797,0.017770,0.000194,0.000655
631,0.164641,0.126042,0.109333,0.472318,0.028848,0.028974,0.038193,0.005001,0.008105,0.018545
632,0.938330,0.036162,0.004143,0.000162,0.004026,0.004221,0.004726,0.004704,0.000253,0.003271
633,0.335361,0.650374,0.001542,0.002393,0.002744,0.001214,0.005597,0.000352,0.000095,0.000327
634,0.356841,0.413646,0.057997,0.005086,0.002533,0.149774,0.006754,0.004688,0.001091,0.001590
635,0.665135,0.071308,0.000019,0.224100,0.001657,0.006712,0.024383,0.006545,0.000025,0.000117
636,0.233338,0.182102,0.016622,0.463583,0.010017,0.045818,0.037780,0.003976,0.003690,0.003073
637,0.113657,0.012209,0.682883,0.000731,0.006732,0.181729,0.000328,0.000130,0.001556,0.000045
638,0.950431,0.020080,0.007169,0.000666,0.003429,0.005574,0.002723,0.007387,0.000317,0.002223
639,0.913766,0.011085,0.008830,0.000548,0.016246,0.006049,0.029161,0.010044,0.001342,0.002929
640,0.494880,0.124878,0.000398,0.019508,0.002744,0.301263,0.003790,0.049356,0.000837,0.002348
641,0.723683,0.146527,0.005066,0.001504,0.008066,0.000498,0.037221,0.001442,0.000007,0.075986
642,0.198376,0.109321,0.003419,0.639126,0.007298,0.003076,0.031648,0.005269,0.001792,0.000675
643,0.241011,0.006518,0.020095,0.012006,0.002706,0.030745,0.000431,0.633930,0.000361,0.052197
644,0.395775,0.009368,0.010726,0.002803,0.013973,0.048879,0.003643,0.508741,0.004492,0.001599
645,0.785850,0.009802,0.002757,0.000026,0.050226,0.000814,0.101813,0.046883,0.000611,0.001218
646,0.895158,0.010739,0.009410,0.001792,0.002566,0.002997,0.007506,0.005391,0.000340,0.064101
647,0.136417,0.714063,0.026057,0.004886,0.008280,0.090166,0.015312,0.000846,0.000311,0.003662
648,0.055813,0.141154,0.000652,0.543236,0.031940,0.135233,0.066190,0.005310,0.003878,0.016594
649,0.663126,0.071327,0.002914,0.144302,0.030327,0.030158,0.024644,0.009706,0.007187,0.016308
650,0.905161,0.019368,0.003790,0.009808,0.010522,0.023505,0.003647,0.019826,0.001349,0.003024
651,0.071831,0.085328,0.790689,0.003205,0.017747,0.009200,0.004071,0.000834,0.016446,0.000648
652,0.843133,0.113817,0.000621,0.000511,0.018168,0.002765,0.001860,0.016426,0.001127,0.001572
653,0.070475,0.040170,0.283174,0.008158,0.040114,0.419058,0.010586,0.098737,0.025021,0.004506
654,0.015450,0.391063,0.572427,0.000292,0.002450,0.000351,0.013254,0.000011,0.000217,0.004484
655,0.022946,0.846573,0.027810,0.037174,0.008592,0.013264,0.001830,0.002547,0.002062,0.037201
656,0.520676,0.002479,0.005933,0.007867,0.007825,0.002491,0.004819,0.417570,0.000844,0.029497
657,0.392764,0.006662,0.005167,0.226761,0.006322,0.154706,0.023400,0.149110,0.026712,0.008396
658,0.455053,0.014877,0.023574,0.016040,0.016993,0.026287,0.050351,0.133300,0.252563,0.010963
659,0.875609,0.010866,0.020578,0.001171,0.052996,0.035958,0.000182,0.002105,0.000063,0.000472
660,0.187924,0.044500,0.008523,0.680430,0.002237,0.056660,0.011716,0.000515,0.005273,0.002222
661,0.007873,0.041485,0.657786,0.015772,0.033988,0.238712,0.002763,0.000120,0.001219,0.000282
662,0.939082,0.003500,0.009026,0.002743,0.009868,0.004422,0.005047,0.015420,0.000105,0.010787
663,0.500449,0.039003,0.002819,0.193859,0.121601,0.051991,0.012435,0.001478,0.017833,0.058532
664,0.357995,0.496617,0.002001,0.043231,0.018266,0.056209,0.015384,0.000554,0.007515,0.002229
665,0.425607,0.099833,0.012438,0.386815,0.007261,0.021753,0.031648,0.001790,0.000228,0.012627
666,0.538932,0.033617,0.079244,0.004210,0.057408,0.197241,0.035311,0.022358,0.004293,0.027386
667,0.015724,0.008471,0.133372,0.078873,0.268545,0.011434,0.040060,0.007897,0.427566,0.008056
668,0.822208,0.015643,0.005385,0.001242,0.020059,0.018526,0.007148,0.099705,0.004193,0.005890
669,0.011126,0.039610,0.674043,0.001139,0.074756,0.031297,0.127687,0.009259,0.024068,0.007016
670,0.359886,0.025432,0.012259,0.002368,0.159188,0.011375,0.084932,0.313462,0.013794,0.017304
671,0.618697,0.342645,0.003335,0.013783,0.000411,0.003653,0.005680,0.010274,0.000079,0.001443
672,0.646842,0.165262,0.000789,0.019957,0.020478,0.001128,0.136286,0.000858,0.000068,0.008331
673,0.867825,0.097014,0.026366,0.000212,0.000436,0.001983,0.005859,0.000196,0.000032,0.000076
674,0.893837,0.003932,0.005207,0.004874,0.031187,0.012739,0.013851,0.015123,0.001680,0.017569
675,0.664323,0.018610,0.001191,0.018537,0.039354,0.079581,0.036509,0.092484,0.000891,0.048520
676,0.913299,0.044925,0.001927,0.000154,0.009977,0.016542,0.002419,0.008887,0.000351,0.001519
677,0.920976,0.032334,0.001514,0.002779,0.004454,0.017640,0.016210,0.001768,0.000009,0.002317
678,0.773872,0.140663,0.000657,0.000726,0.004485,0.025222,0.031304,0.017426,0.000029,0.005615
679,0.707893,0.181262,0.000283,0.000346,0.008990,0.023445,0.049345,0.024725,0.002562,0.001149
680,0.852795,0.031238,0.004353,0.020632,0.074185,0.007745,0.004102,0.000035,0.000010,0.004905
681,0.946206,0.005912,0.002879,0.000260,0.008204,0.033506,0.001336,0.000746,0.000406,0.000546
682,0.892313,0.003078,0.002296,0.003183,0.012211,0.030910,0.012735,0.041407,0.000180,0.001688
683,0.885113,0.019319,0.009565,0.000093,0.008324,0.000591,0.014999,0.008329,0.000041,0.053627
684,0.419309,0.343942,0.014328,0.033245,0.031458,0.095973,0.019885,0.005715,0.001036,0.035108
685,0.226864,0.026750,0.006511,0.564426,0.081751,0.004229,0.054474,0.004436,0.000462,0.030097
686,0.299229,0.074940,0.005569,0.018454,0.050193,0.105111,0.012632,0.375582,0.004754,0.053537
687,0.626655,0.117467,0.005596,0.026208,0.029637,0.033571,0.031147,0.116318,0.003046,0.010354
688,0.425833,0.165314,0.065413,0.145279,0.019097,0.100412,0.014250,0.006453,0.000995,0.056953
689,0.021674,0.466288,0.453936,0.052836,0.001694,0.000778,0.000344,0.000006,0.002422,0.000021
690,0.918753,0.067526,0.004623,0.000316,0.001549,0.000531,0.002143,0.003715,0.000126,0.000718
691,0.832627,0.004380,0.007755,0.000680,0.140053,0.004660,0.002563,0.006390,0.000273,0.000618
692,0.649053,0.056293,0.001881,0.007324,0.006295,0.107315,0.136847,0.013417,0.000791,0.020784
693,0.737004,0.207197,0.023262,0.001179,0.001093,0.008442,0.011798,0.000571,0.000026,0.009427
694,0.818334,0.127886,0.002456,0.001010,0.003308,0.022226,0.011371,0.007911,0.000097,0.005400
695,0.168200,0.020456,0.000266,0.186240,0.007955,0.280452,0.002716,0.328867,0.002314,0.002534
696,0.889988,0.033975,0.000641,0.001298,0.027485,0.019772,0.019246,0.001988,0.000090,0.005517
697,0.925956,0.036724,0.012524,0.000460,0.003695,0.012521,0.004046,0.002516,0.000143,0.001415
698,0.111396,0.033935,0.034505,0.001272,0.160714,0.621256,0.027088,0.006190,0.003482,0.000162
699,0.576989,0.137923,0.008056,0.137505,0.034367,0.024998,0.069992,0.005543,0.000529,0.004097
700,0.719864,0.211001,0.020901,0.006398,0.020009,0.008490,0.004077,0.002655,0.000156,0.006449
701,0.143433,0.811497,0.034425,0.000475,0.000319,0.006826,0.001855,0.000204,0.000349,0.000616
702,0.081924,0.816896,0.038512,0.021933,0.009795,0.007242,0.019755,0.003125,0.000540,0.000279
703,0.942561,0.001112,0.014544,0.000893,0.020337,0.009701,0.006943,0.001452,0.000219,0.002238
704,0.456270,0.050690,0.012937,0.242339,0.027128,0.031586,0.080029,0.088408,0.003536,0.007076
705,0.772973,0.077767,0.004555,0.044499,0.033820,0.007811,0.017136,0.021836,0.000263,0.019339
706,0.464490,0.417015,0.001368,0.005885,0.008659,0.014553,0.067142,0.005891,0.014394,0.000603
707,0.945386,0.017923,0.011175,0.001022,0.000669,0.018141,0.000595,0.004163,0.000066,0.000860
708,0.232559,0.005806,0.002994,0.198963,0.266511,0.217828,0.061120,0.010791,0.000281,0.003146
709,0.339777,0.159611,0.001179,0.057364,0.009538,0.237641,0.104518,0.071552,0.014152,0.004668
710,0.750096,0.005285,0.139942,0.001627,0.046035,0.021365,0.023135,0.001173,0.000084,0.011259
711,0.894887,0.023938,0.004585,0.003284,0.007889,0.038188,0.007633,0.018284,0.001036,0.000276
712,0.025010,0.606607,0.049033,0.270614,0.017709,0.003984,0.009760,0.000539,0.016567,0.000177
713,0.886040,0.061109,0.019219,0.001212,0.005448,0.004742,0.002321,0.012844,0.000076,0.006990
714,0.868604,0.072954,0.014159,0.000388,0.036228,0.004338,0.001150,0.001341,0.000166,0.000672
715,0.365580,0.029009,0.000816,0.113834,0.056363,0.032212,0.346476,0.041309,0.006384,0.008017
716,0.579350,0.015967,0.097986,0.005848,0.194712,0.019198,0.053458,0.019526,0.009370,0.004585
717,0.926750,0.031815,0.004631,0.002156,0.005309,0.005556,0.016936,0.004835,0.001122,0.000892
718,0.017161,0.038128,0.081470,0.025712,0.078383,0.185052,0.016156,0.008037,0.490823,0.059078
719,0.839330,0.047679,0.000052,0.040304,0.057663,0.003072,0.004422,0.002056,0.000371,0.005050
720,0.891472,0.084335,0.001704,0.001014,0.004124,0.001881,0.007377,0.007547,0.000488,0.000059
721,0.423547,0.047471,0.037453,0.008723,0.213889,0.120814,0.081591,0.024334,0.011772,0.030408
722,0.070646,0.749846,0.071370,0.060981,0.018913,0.021195,0.000935,0.001749,0.002243,0.002122
723,0.035991,0.011917,0.028812,0.010545,0.002276,0.289593,0.002862,0.513154,0.008555,0.096295
724,0.035185,0.935018,0.005577,0.003381,0.000463,0.005663,0.009804,0.000649,0.002317,0.001943
725,0.066997,0.202760,0.591557,0.012638,0.006671,0.102035,0.010106,0.000950,0.001043,0.005242
726,0.859639,0.028234,0.018769,0.010662,0.001512,0.011596,0.008853,0.004340,0.004662,0.051732
727,0.013530,0.010086,0.565788,0.035596,0.296693,0.017413,0.012829,0.001074,0.037717,0.009274
728,0.773951,0.039662,0.082355,0.000156,0.013594,0.008605,0.002175,0.004680,0.000332,0.074490
729,0.876299,0.028576,0.000897,0.002612,0.005003,0.003341,0.061312,0.020212,0.000100,0.001649
730,0.734569,0.019685,0.003655,0.036142,0.003392,0.063690,0.007005,0.123053,0.001946,0.006862
731,0.958112,0.004332,0.002262,0.000301,0.022208,0.005082,0.002191,0.001797,0.003405,0.000310
732,0.743053,0.184562,0.003962,0.037042,0.001569,0.011538,0.007825,0.001827,0.000211,0.008411
733,0.247863,0.037419,0.010642,0.036869,0.125336,0.439198,0.009566,0.059831,0.032485,0.000791
734,0.674740,0.043263,0.005146,0.131780,0.009523,0.006191,0.009400,0.104034,0.013239,0.002687
735,0.296332,0.019055,0.003710,0.012205,0.123433,0.016998,0.040197,0.485464,0.001246,0.001360
736,0.923845,0.008764,0.004465,0.000351,0.019177,0.017027,0.002193,0.023814,0.000147,0.000216
737,0.838457,0.079048,0.049874,0.000641,0.011523,0.004123,0.002261,0.005717,0.000334,0.008022
738,0.124124,0.789671,0.004449,0.010209,0.003478,0.022529,0.005717,0.001159,0.017960,0.020704
739,0.150773,0.181702,0.008108,0.123468,0.048153,0.224411,0.137500,0.098994,0.016220,0.010671
740,0.931461,0.017124,0.005063,0.000716,0.008285,0.003225,0.016240,0.005877,0.000069,0.011938
741,0.738490,0.049255,0.008169,0.099062,0.035451,0.014577,0.005942,0.002921,0.000704,0.045430
742,0.373042,0.519447,0.025241,0.024702,0.004313,0.037646,0.012334,0.001391,0.000028,0.001857
743,0.213919,0.118406,0.357612,0.123597,0.002859,0.045156,0.003343,0.098604,0.025993,0.010511
744,0.706813,0.014203,0.001490,0.006583,0.050021,0.004099,0.091953,0.073284,0.000481,0.051073
745,0.497039,0.217668,0.010055,0.150948,0.042896,0.028419,0.018449,0.009287,0.008244,0.016996
746,0.425120,0.077660,0.249771,0.010305,0.002818,0.043845,0.168569,0.001618,0.002806,0.017487
747,0.032751,0.076610,0.009661,0.246998,0.102779,0.242605,0.194936,0.020597,0.034561,0.038503
748,0.474784,0.028742,0.000217,0.014734,0.259651,0.029600,0.175473,0.004853,0.000721,0.011225
749,0.389570,0.042342,0.001520,0.245884,0.108580,0.053205,0.064924,0.081941,0.008089,0.003946
750,0.789567,0.014733,0.007968,0.004520,0.005332,0.004186,0.146933,0.018817,0.000309,0.007634
751,0.810280,0.003659,0.001939,0.002252,0.016581,0.055278,0.023527,0.060598,0.014444,0.011442
752,0.013534,0.398611,0.559304,0.000079,0.000604,0.026761,0.000890,0.000005,0.000031,0.000182
753,0.283829,0.536279,0.001255,0.009029,0.015010,0.017927,0.055332,0.017698,0.000221,0.063419
754,0.534581,0.027755,0.022857,0.037685,0.177686,0.059622,0.028569,0.021656,0.000226,0.089361
755,0.017792,0.001149,0.010149,0.159908,0.041017,0.315063,0.002142,0.074625,0.276627,0.101528
756,0.716922,0.020590,0.015997,0.001838,0.005913,0.127501,0.079198,0.001024,0.000296,0.030720
757,0.519271,0.015095,0.000138,0.009917,0.022016,0.333982,0.049222,0.044498,0.005261,0.000601
758,0.830018,0.089821,0.001210,0.007031,0.006092,0.029074,0.021951,0.009661,0.003231,0.001912
759,0.584935,0.070397,0.009291,0.008093,0.008177,0.102285,0.025540,0.160583,0.002518,0.028182
760,0.914593,0.015098,0.032156,0.004197,0.002020,0.009696,0.008806,0.000492,0.000011,0.012931
761,0.633004,0.258614,0.009195,0.008656,0.013384,0.018190,0.053446,0.002194,0.000798,0.002520
762,0.972541,0.017669,0.000690,0.000904,0.000252,0.002071,0.000541,0.001340,0.000012,0.003979
763,0.913285,0.014684,0.008934,0.002672,0.046006,0.003705,0.004190,0.002457,0.000158,0.003909
764,0.136367,0.242165,0.001560,0.136397,0.013665,0.423567,0.022371,0.009998,0.002416,0.011495
765,0.934653,0.005019,0.002498,0.000586,0.003504,0.005958,0.007019,0.028138,0.001146,0.011478
766,0.736380,0.013964,0.185942,0.006299,0.020834,0.012964,0.021349,0.000027,0.001473,0.000769
767,0.924961,0.010442,0.003052,0.001188,0.023999,0.001199,0.021541,0.007856,0.005041,0.000720
768,0.422897,0.107029,0.035340,0.240755,0.040602,0.027470,0.091599,0.009761,0.001099,0.023447
769,0.370316,0.003320,0.000754,0.009535,0.004549,0.199502,0.048045,0.300079,0.014362,0.049539
770,0.906321,0.077575,0.002834,0.000284,0.000739,0.001312,0.000465,0.006665,0.000035,0.003770
771,0.909947,0.027327,0.002779,0.000078,0.003176,0.006323,0.010024,0.033570,0.000176,0.006600
772,0.905712,0.007874,0.000603,0.003963,0.004261,0.028885,0.008934,0.021198,0.013926,0.004644
773,0.588178,0.183619,0.018791,0.000510,0.035491,0.019521,0.148613,0.004049,0.000453,0.000776
774,0.955134,0.004603,0.000155,0.000314,0.005733,0.006147,0.002339,0.017192,0.007795,0.000587
775,0.618116,0.007375,0.027668,0.001667,0.254170,0.039900,0.016250,0.024649,0.004591,0.005615
776,0.171768,0.051012,0.002586,0.542073,0.011253,0.016361,0.072699,0.002428,0.071004,0.058817
777,0.934363,0.011942,0.001546,0.000799,0.002937,0.002592,0.001851,0.040599,0.000824,0.002549
778,0.893823,0.005886,0.020450,0.002116,0.024327,0.035578,0.013541,0.003529,0.000450,0.000300
779,0.798044,0.076694,0.014732,0.003169,0.035408,0.004586,0.021695,0.035813,0.000917,0.008943
780,0.126141,0.139751,0.039042,0.018239,0.211866,0.036203,0.133671,0.028413,0.002527,0.264147
781,0.852436,0.026705,0.003023,0.005687,0.009903,0.062083,0.015842,0.015984,0.003218,0.005121
782,0.586659,0.007850,0.000920,0.001920,0.031176,0.010796,0.124270,0.214596,0.003893,0.017920
783,0.940473,0.019831,0.009308,0.000322,0.017994,0.000135,0.002166,0.006727,0.000008,0.003036
784,0.069574,0.114120,0.435765,0.057458,0.181358,0.005658,0.056641,0.000412,0.076082,0.002931
785,0.712854,0.185420,0.000500,0.015364,0.021530,0.023141,0.020423,0.014091,0.000552,0.006126
786,0.935911,0.028254,0.005591,0.001786,0.002696,0.002557,0.004705,0.016408,0.001073,0.001019
787,0.275977,0.680079,0.011296,0.002581,0.003706,0.018088,0.006275,0.001115,0.000496,0.000387
788,0.059662,0.007588,0.784072,0.000130,0.010696,0.001917,0.037737,0.003276,0.090900,0.004021
789,0.629912,0.011073,0.011538,0.001180,0.000986,0.003927,0.003882,0.322307,0.002618,0.012577
790,0.915543,0.045459,0.006220,0.010393,0.005706,0.002809,0.004729,0.000453,0.000006,0.008683
791,0.900927,0.016459,0.000536,0.001740,0.000261,0.068178,0.008959,0.000593,0.000186,0.002161
792,0.794943,0.098262,0.004390,0.003625,0.012057,0.018267,0.009842,0.033904,0.000091,0.024620
793,0.534204,0.005883,0.006947,0.000925,0.003273,0.044289,0.000574,0.392937,0.010716,0.000252
794,0.067329,0.009517,0.730811,0.000435,0.102211,0.023109,0.026808,0.007193,0.024717,0.007869
795,0.588788,0.348410,0.003621,0.011964,0.018189,0.017103,0.003520,0.005569,0.000969,0.001867
796,0.754643,0.003934,0.002511,0.036511,0.016411,0.153779,0.011923,0.015710,0.000560,0.004019
797,0.277031,0.049834,0.150753,0.111679,0.038132,0.188947,0.044849,0.003372,0.006407,0.128995
798,0.717041,0.011463,0.002180,0.002010,0.001339,0.003954,0.017221,0.243385,0.000311,0.001096
799,0.942848,0.030222,0.005059,0.000595,0.004598,0.004675,0.001857,0.007791,0.000576,0.001776
800,0.258209,0.059274,0.506386,0.022438,0.012613,0.023248,0.043863,0.034550,0.007154,0.032266
801,0.445465,0.011071,0.001272,0.000309,0.002061,0.002136,0.013525,0.519855,0.003417,0.000888
802,0.810710,0.095901,0.000808,0.013173,0.004357,0.009371,0.062001,0.000916,0.001473,0.001288
803,0.044160,0.040267,0.017545,0.213219,0.092178,0.400889,0.061674,0.075343,0.037031,0.017693
804,0.866774,0.016048,0.001862,0.045782,0.031749,0.022859,0.013012,0.001286,0.000153,0.000476
805,0.805266,0.045946,0.002392,0.001776,0.006194,0.078513,0.011693,0.045473,0.001966,0.000782
806,0.213733,0.695010,0.001414,0.007348,0.015441,0.001047,0.062722,0.001468,0.001621,0.000196
807,0.939057,0.023372,0.005649,0.007287,0.008131,0.011476,0.001793,0.000401,0.000574,0.002261
808,0.930138,0.041037,0.002802,0.006284,0.002898,0.006459,0.005324,0.001101,0.000026,0.003931
809,0.570635,0.015439,0.001205,0.027597,0.024854,0.139254,0.001894,0.215035,0.002420,0.001667
810,0.219650,0.633440,0.018636,0.001193,0.010419,0.032415,0.081366,0.001035,0.001232,0.000614
811,0.745738,0.223701,0.003482,0.000112,0.012589,0.005026,0.000815,0.008148,0.000172,0.000218
812,0.513213,0.064120,0.065180,0.016808,0.095784,0.054451,0.060458,0.074056,0.011400,0.044530
813,0.103430,0.730649,0.031947,0.007798,0.030315,0.002385,0.091469,0.000944,0.000474,0.000588
814,0.921320,0.039274,0.003836,0.001014,0.005620,0.003159,0.003256,0.001738,0.000004,0.020779
815,0.007887,0.928862,0.040761,0.000023,0.000279,0.000514,0.020603,0.000045,0.000954,0.000072
816,0.748047,0.003203,0.006643,0.000043,0.006512,0.001320,0.017622,0.087208,0.007110,0.122292
817,0.044902,0.018486,0.001826,0.292109,0.120645,0.365859,0.015381,0.104825,0.029828,0.006140
818,0.855590,0.021793,0.029944,0.004417,0.011067,0.006774,0.043189,0.022114,0.000631,0.004480
819,0.207014,0.033690,0.023743,0.038437,0.220320,0.275550,0.069871,0.095636,0.001289,0.034450
820,0.102074,0.671023,0.025928,0.041526,0.004029,0.118935,0.031206,0.001560,0.002449,0.001272
821,0.772585,0.206228,0.006240,0.000265,0.000571,0.003694,0.009527,0.000252,0.000195,0.000443
822,0.877221,0.049249,0.006435,0.009467,0.001152,0.004965,0.017985,0.000326,0.000107,0.033093
823,0.004579,0.879722,0.081877,0.012609,0.007880,0.000805,0.003002,0.000053,0.006862,0.002611
824,0.929779,0.008511,0.003679,0.001839,0.029156,0.009904,0.004050,0.012110,0.000579,0.000391
825,0.400716,0.338246,0.083277,0.007605,0.007793,0.055315,0.007444,0.042569,0.043802,0.013233
826,0.658084,0.010468,0.028505,0.023826,0.039788,0.181640,0.010970,0.044689,0.000807,0.001224
827,0.787024,0.033028,0.004386,0.002941,0.031392,0.006932,0.047434,0.081586,0.001137,0.004139
828,0.875504,0.081466,0.004576,0.002517,0.000192,0.018570,0.005128,0.009128,0.000077,0.002842
829,0.823773,0.017667,0.022477,0.001064,0.012344,0.001368,0.004804,0.009329,0.000244,0.106931
830,0.348695,0.617337,0.000056,0.008288,0.002607,0.001460,0.011418,0.001703,0.000001,0.008434
831,0.340978,0.037718,0.005051,0.004101,0.003940,0.492783,0.013602,0.101538,0.000031,0.000258
832,0.051627,0.133740,0.080604,0.002433,0.349343,0.011350,0.002839,0.055865,0.221905,0.090293
833,0.653993,0.003374,0.001791,0.001624,0.029584,0.013799,0.024186,0.269052,0.001170,0.001425
834,0.485569,0.007408,0.008284,0.006547,0.026666,0.020561,0.107116,0.332269,0.004038,0.001543
835,0.388331,0.049585,0.085088,0.007109,0.001111,0.001652,0.009786,0.314734,0.001040,0.141563
836,0.649559,0.308223,0.016013,0.010351,0.005541,0.002882,0.004516,0.000348,0.000137,0.002430
837,0.877777,0.063894,0.029217,0.000034,0.001816,0.003070,0.001396,0.002250,0.019516,0.001031
838,0.108790,0.447372,0.123739,0.011319,0.032007,0.046191,0.211022,0.001911,0.017324,0.000326
839,0.145492,0.194946,0.076510,0.019780,0.236632,0.157507,0.071019,0.071147,0.024669,0.002299
840,0.875672,0.012820,0.015629,0.002014,0.009234,0.005105,0.005107,0.035440,0.000107,0.038873
841,0.596094,0.348386,0.013599,0.001499,0.000458,0.000732,0.007577,0.017638,0.003528,0.010489
842,0.171858,0.615732,0.004763,0.094531,0.002285,0.009572,0.003579,0.037481,0.000282,0.059917
843,0.818316,0.010667,0.072665,0.001108,0.007307,0.002275,0.018216,0.062158,0.000364,0.006924
844,0.045811,0.552382,0.014554,0.016495,0.004597,0.332799,0.015309,0.000913,0.015268,0.001872
845,0.764777,0.022836,0.070385,0.001898,0.038584,0.037302,0.017329,0.024054,0.007179,0.015656
846,0.333435,0.142934,0.000927,0.126873,0.204278,0.059107,0.068655,0.020467,0.009850,0.033475
847,0.843911,0.047383,0.028363,0.012177,0.013748,0.017401,0.030713,0.003171,0.000885,0.002248
848,0.428977,0.008981,0.066390,0.045394,0.314380,0.098191,0.023602,0.011009,0.000427,0.002650
849,0.269631,0.152893,0.035824,0.063063,0.040727,0.013776,0.008366,0.131485,0.000034,0.284201
850,0.021580,0.029943,0.546167,0.023446,0.062867,0.290647,0.012885,0.008907,0.000414,0.003143
851,0.059539,0.431888,0.032536,0.317462,0.001116,0.123009,0.012329,0.003222,0.003030,0.015870
852,0.895322,0.028256,0.001775,0.000772,0.059247,0.009035,0.001253,0.003871,0.000090,0.000380
853,0.397798,0.415112,0.015158,0.026184,0.004256,0.048747,0.003721,0.071430,0.000260,0.017333
854,0.546995,0.150938,0.004018,0.193741,0.002509,0.089770,0.003744,0.004820,0.002204,0.001261
855,0.844967,0.008677,0.004091,0.006966,0.086182,0.031123,0.000780,0.012974,0.001327,0.002913
856,0.397586,0.156702,0.001810,0.132053,0.050189,0.255660,0.001954,0.002006,0.000088,0.001952
857,0.832169,0.025514,0.002121,0.000224,0.002180,0.017061,0.031286,0.072197,0.002014,0.015235
858,0.119985,0.566938,0.070176,0.057192,0.101245,0.073984,0.007515,0.000034,0.000076,0.002853
859,0.097291,0.246824,0.216777,0.002205,0.234685,0.047765,0.034311,0.004341,0.108154,0.007649
860,0.191556,0.022928,0.073350,0.020324,0.044655,0.321952,0.003402,0.209652,0.000019,0.112161
861,0.883253,0.060134,0.007131,0.004685,0.001007,0.002711,0.003513,0.035397,0.000994,0.001176
862,0.365703,0.085611,0.260250,0.021289,0.079448,0.058900,0.047235,0.025760,0.047469,0.008337
863,0.707847,0.257935,0.000883,0.001226,0.001341,0.001798,0.009154,0.015477,0.000055,0.004282
864,0.943096,0.002275,0.015391,0.000686,0.005674,0.006545,0.000652,0.022049,0.000368,0.003265
865,0.338861,0.461316,0.127955,0.006844,0.010172,0.016907,0.005473,0.005523,0.004521,0.022428
866,0.076735,0.017580,0.833359,0.002045,0.003985,0.015294,0.025268,0.001650,0.012268,0.011815
867,0.834300,0.130808,0.000261,0.000769,0.027760,0.001496,0.000723,0.003569,0.000211,0.000103
868,0.060943,0.392893,0.175999,0.033176,0.008246,0.324043,0.000913,0.000057,0.003128,0.000602
869,0.041642,0.001513,0.056395,0.002824,0.236532,0.072380,0.047880,0.332679,0.190291,0.017865
870,0.499790,0.258085,0.008590,0.230014,0.000060,0.001529,0.001263,0.000540,0.000013,0.000116
871,0.882601,0.078813,0.002221,0.001541,0.007728,0.011288,0.008412,0.004317,0.001450,0.001628
872,0.906364,0.017946,0.011459,0.004888,0.020180,0.004436,0.024613,0.008381,0.000054,0.001679
873,0.956294,0.022700,0.002766,0.002061,0.002436,0.001686,0.003410,0.005386,0.000106,0.003153
874,0.583933,0.006040,0.010620,0.012516,0.003410,0.063432,0.006439,0.305020,0.004459,0.004131
875,0.059428,0.142586,0.185906,0.108054,0.006566,0.105507,0.051439,0.099710,0.209367,0.031435
876,0.223804,0.048093,0.044930,0.005696,0.012588,0.042467,0.198965,0.146289,0.017929,0.259238
877,0.454015,0.040283,0.006401,0.145708,0.046147,0.014556,0.025629,0.249171,0.006738,0.011351
878,0.341070,0.009884,0.045443,0.017701,0.388407,0.034472,0.082081,0.062595,0.011312,0.007035
879,0.758575,0.012199,0.011544,0.013421,0.102842,0.021085,0.036599,0.012540,0.030121,0.001075
880,0.829668,0.018321,0.001261,0.000914,0.008945,0.016133,0.010970,0.112425,0.000323,0.001039
881,0.090413,0.896077,0.008390,0.000817,0.000186,0.001816,0.000959,0.000203,0.000961,0.000181
882,0.104417,0.010914,0.006028,0.518325,0.043475,0.074305,0.102513,0.008341,0.001033,0.130649
883,0.030567,0.529618,0.093119,0.295033,0.002592,0.043421,0.001468,0.000188,0.002650,0.001344
884,0.135226,0.654062,0.160176,0.006726,0.000676,0.036250,0.003025,0.000024,0.003727,0.000109
885,0.279393,0.041969,0.016835,0.165120,0.244118,0.079733,0.025806,0.126388,0.005308,0.015330
886,0.052826,0.167164,0.100362,0.415835,0.016716,0.081912,0.112809,0.030094,0.019886,0.002396
887,0.021598,0.003870,0.166897,0.495006,0.020642,0.016807,0.078572,0.000770,0.000697,0.195140
888,0.971162,0.007708,0.002619,0.000434,0.008842,0.005504,0.001505,0.001878,0.000032,0.000316
889,0.161289,0.073154,0.007336,0.565991,0.010002,0.143006,0.007208,0.011017,0.015461,0.005537
890,0.562360,0.121126,0.016234,0.100137,0.007007,0.017426,0.000608,0.021630,0.000235,0.153237
891,0.749955,0.074304,0.002323,0.032997,0.003736,0.094073,0.027872,0.000931,0.010773,0.003036
892,0.401210,0.063458,0.047177,0.437779,0.003077,0.008930,0.029579,0.001304,0.000705,0.006780
